FORPRINT: Fri Nov 11 17:08:55 2011
      3710.00  4.29030e-14
      3730.00  3.86227e-14
      3740.00  3.86498e-14
      3760.00  4.16682e-14
      3780.00  4.36368e-14
      3790.00  4.35626e-14
      3810.00  4.32163e-14
      3820.00  4.35194e-14
      3840.00  4.64878e-14
      3860.00  5.35104e-14
      3870.00  5.80107e-14
      3890.00  6.62205e-14
      3910.00  7.19104e-14
      3920.00  7.48095e-14
      3940.00  8.13423e-14
      3950.00  8.36481e-14
      3970.00  8.33088e-14
      3990.00  7.79984e-14
      4000.00  7.49223e-14
      4020.00  7.04222e-14
      4040.00  7.12748e-14
      4050.00  7.41501e-14
      4070.00  8.20001e-14
      4090.00  8.79056e-14
      4110.00  9.05413e-14
      4120.00  9.05701e-14
      4140.00  8.80821e-14
      4160.00  8.43384e-14
      4170.00  8.25528e-14
      4190.00  7.90915e-14
      4210.00  7.52648e-14
      4220.00  7.31259e-14
      4240.00  6.88236e-14
      4260.00  6.42634e-14
      4280.00  5.92812e-14
      4290.00  5.68994e-14
      4310.00  5.36643e-14
      4330.00  5.37863e-14
      4350.00  5.53967e-14
      4360.00  5.58503e-14
      4380.00  5.56410e-14
      4400.00  5.43490e-14
      4420.00  5.28432e-14
      4440.00  5.26886e-14
      4450.00  5.36030e-14
      4470.00  5.71612e-14
      4490.00  6.10444e-14
      4510.00  6.35496e-14
      4520.00  6.42394e-14
      4540.00  6.46307e-14
      4560.00  6.41943e-14
      4580.00  6.40511e-14
      4600.00  6.43680e-14
      4620.00  6.37240e-14
      4630.00  6.25357e-14
      4650.00  5.84874e-14
      4670.00  5.42050e-14
      4690.00  5.20135e-14
      4710.00  5.15790e-14
      4730.00  5.08235e-14
      4750.00  4.87137e-14
      4760.00  4.74871e-14
      4780.00  4.58806e-14
      4800.00  4.55458e-14
      4820.00  4.46192e-14
      4840.00  4.16586e-14
      4860.00  3.77798e-14
      4880.00  3.51766e-14
      4900.00  3.47909e-14
      4920.00  3.59062e-14
      4940.00  3.74175e-14
      4950.00  3.80896e-14
      4970.00  3.90338e-14
      4990.00  3.95861e-14
      5010.00  4.01769e-14
      5030.00  4.10368e-14
      5050.00  4.24665e-14
      5070.00  4.47025e-14
      5090.00  4.73612e-14
      5110.00  4.96369e-14
      5130.00  5.05309e-14
      5150.00  4.95261e-14
      5170.00  4.74880e-14
      5190.00  4.58784e-14
      5210.00  4.48366e-14
      5230.00  4.29443e-14
      5250.00  3.97011e-14
      5270.00  3.64713e-14
      5290.00  3.46918e-14
      5320.00  3.47367e-14
      5340.00  3.50424e-14
      5360.00  3.47210e-14
      5380.00  3.38801e-14
      5400.00  3.28368e-14
      5420.00  3.16289e-14
      5440.00  3.03471e-14
      5460.00  2.97709e-14
      5480.00  3.08477e-14
      5500.00  3.36670e-14
      5530.00  3.87826e-14
      5550.00  4.08758e-14
      5570.00  4.15765e-14
      5590.00  4.16625e-14
      5610.00  4.17168e-14
      5630.00  4.18410e-14
      5660.00  4.21210e-14
      5680.00  4.19796e-14
      5700.00  4.10080e-14
      5720.00  3.91488e-14
      5750.00  3.61639e-14
      5770.00  3.50943e-14
      5790.00  3.50263e-14
      5810.00  3.57276e-14
      5840.00  3.72193e-14
      5860.00  3.80052e-14
      5880.00  3.85227e-14
      5910.00  3.89277e-14
      5930.00  3.89427e-14
      5950.00  3.87058e-14
      5980.00  3.77826e-14
      6000.00  3.66341e-14
      6020.00  3.48156e-14
      6050.00  3.00722e-14
      6070.00  2.55871e-14
      6090.00  2.10249e-14
      6120.00  1.63549e-14
      6140.00  1.53086e-14
      6170.00  1.66160e-14
      6190.00  1.90153e-14
      6220.00  2.36394e-14
      6240.00  2.65478e-14
      6270.00  2.97862e-14
      6290.00  3.12107e-14
      6320.00  3.24699e-14
      6340.00  3.26988e-14
      6370.00  3.23446e-14
      6390.00  3.18613e-14
      6420.00  3.09896e-14
      6440.00  3.03916e-14
      6470.00  2.95570e-14
      6500.00  2.87864e-14
      6520.00  2.82735e-14
      6550.00  2.74073e-14
      6580.00  2.62998e-14
      6600.00  2.54446e-14
      6630.00  2.41120e-14
      6660.00  2.28170e-14
      6690.00  2.15440e-14
      6710.00  2.07129e-14
      6740.00  1.95959e-14
      6770.00  1.87659e-14
      6800.00  1.81859e-14
      6830.00  1.74182e-14
      6860.00  1.60593e-14
      6880.00  1.52954e-14
      6910.00  1.51247e-14
      6940.00  1.53798e-14
      6970.00  1.52374e-14
      7000.00  1.48417e-14
      7030.00  1.44899e-14
      7060.00  1.42594e-14
      7090.00  1.40965e-14
      7120.00  1.39037e-14
      7150.00  1.35563e-14
      7190.00  1.29828e-14
      7220.00  1.27292e-14
      7250.00  1.24567e-14
      7280.00  1.21005e-14
