Executing C:\Documents and Settings\Administrator\My Documents\ZEMAX\MACROS\sedm_simulate_ray.zpl.
777.0000 0.1099 -0.0763 0.9200 -11.0725 18.5780
778.0000 0.1140 -0.0763 0.3700 -11.6167 16.5626
778.0000 0.1140 -0.0763 0.6450 -11.6125 17.8903
778.0000 0.1140 -0.0763 0.9200 -11.6324 18.7262
779.0000 0.1180 -0.0763 0.3700 -12.1700 16.7034
779.0000 0.1180 -0.0763 0.6450 -12.1710 18.0345
779.0000 0.1180 -0.0763 0.9200 -12.1920 18.8699
780.0000 0.1221 -0.0763 0.3700 -12.7229 16.8395
780.0000 0.1221 -0.0763 0.6450 -12.7290 18.1726
780.0000 0.1221 -0.0763 0.9200 -12.7544 19.0102
781.0000 -0.1160 -0.0728 0.3700 19.2033 2.2484
781.0000 -0.1160 -0.0728 0.6450 19.2017 4.0706
781.0000 -0.1160 -0.0728 0.9200 19.2276 5.0356
782.0000 -0.1119 -0.0728 0.3700 18.6441 2.6090
782.0000 -0.1119 -0.0728 0.6450 18.6406 4.4171
782.0000 -0.1119 -0.0728 0.9200 18.6640 5.3776
783.0000 -0.1079 -0.0728 0.3700 18.0870 2.9644
783.0000 -0.1079 -0.0728 0.6450 18.0774 4.7579
783.0000 -0.1079 -0.0728 0.9200 18.0993 5.7142
784.0000 -0.1038 -0.0728 0.3700 17.5270 3.3137
784.0000 -0.1038 -0.0728 0.6450 17.5152 5.0934
784.0000 -0.1038 -0.0728 0.9200 17.5354 6.0455
785.0000 -0.0997 -0.0728 0.3700 16.9672 3.6575
785.0000 -0.0997 -0.0728 0.6450 16.9544 5.4237
785.0000 -0.0997 -0.0728 0.9200 16.9730 6.3717
786.0000 -0.0957 -0.0728 0.3700 16.4092 3.9962
786.0000 -0.0957 -0.0728 0.6450 16.3947 5.7490
786.0000 -0.0957 -0.0728 0.9200 16.4115 6.6929
787.0000 -0.0916 -0.0728 0.3700 15.8524 4.3297
787.0000 -0.0916 -0.0728 0.6450 15.8358 6.0692
787.0000 -0.0916 -0.0728 0.9200 15.8511 7.0090
788.0000 -0.0875 -0.0728 0.3700 15.2964 4.6582
788.0000 -0.0875 -0.0728 0.6450 15.2777 6.3844
788.0000 -0.0875 -0.0728 0.9200 15.2915 7.3202
789.0000 -0.0834 -0.0728 0.3700 14.7412 4.9816
789.0000 -0.0834 -0.0728 0.6450 14.7204 6.6947
789.0000 -0.0834 -0.0728 0.9200 14.7329 7.6265
790.0000 -0.0794 -0.0728 0.3700 14.1865 5.3000
790.0000 -0.0794 -0.0728 0.6450 14.1640 7.0001
790.0000 -0.0794 -0.0728 0.9200 14.1753 7.9280
791.0000 -0.0753 -0.0728 0.3700 13.6325 5.6134
791.0000 -0.0753 -0.0728 0.6450 13.6085 7.3008
791.0000 -0.0753 -0.0728 0.9200 13.6187 8.2249
792.0000 -0.0712 -0.0728 0.3700 13.0791 5.9221
792.0000 -0.0712 -0.0728 0.6450 13.0540 7.5968
792.0000 -0.0712 -0.0728 0.9200 13.0632 8.5171
793.0000 -0.0672 -0.0728 0.3700 12.5265 6.2260
793.0000 -0.0672 -0.0728 0.6450 12.5005 7.8882
793.0000 -0.0672 -0.0728 0.9200 12.5089 8.8049
794.0000 -0.0631 -0.0728 0.3700 11.9746 6.5252
794.0000 -0.0631 -0.0728 0.6450 11.9481 8.1752
794.0000 -0.0631 -0.0728 0.9200 11.9557 9.0883
795.0000 -0.0590 -0.0728 0.3700 11.4235 6.8198
795.0000 -0.0590 -0.0728 0.6450 11.3968 8.4578
795.0000 -0.0590 -0.0728 0.9200 11.4037 9.3674
796.0000 -0.0549 -0.0728 0.3700 10.8733 7.1100
796.0000 -0.0549 -0.0728 0.6450 10.8466 8.7362
796.0000 -0.0549 -0.0728 0.9200 10.8529 9.6423
797.0000 -0.0509 -0.0728 0.3700 10.3240 7.3957
797.0000 -0.0509 -0.0728 0.6450 10.2975 9.0104
797.0000 -0.0509 -0.0728 0.9200 10.3032 9.9131
798.0000 -0.0468 -0.0728 0.3700 9.7755 7.6772
798.0000 -0.0468 -0.0728 0.6450 9.7495 9.2806
798.0000 -0.0468 -0.0728 0.9200 9.7547 10.1800
799.0000 -0.0427 -0.0728 0.3700 9.2279 7.9546
799.0000 -0.0427 -0.0728 0.6450 9.2026 9.5468
799.0000 -0.0427 -0.0728 0.9200 9.2074 10.4431
800.0000 -0.0387 -0.0728 0.3700 8.6811 8.2278
800.0000 -0.0387 -0.0728 0.6450 8.6567 9.8092
800.0000 -0.0387 -0.0728 0.9200 8.6611 10.7023
801.0000 -0.0346 -0.0728 0.3700 8.1352 8.4971
801.0000 -0.0346 -0.0728 0.6450 8.1118 10.0678
801.0000 -0.0346 -0.0728 0.9200 8.1158 10.9580
802.0000 -0.0305 -0.0728 0.3700 7.5900 8.7625
802.0000 -0.0305 -0.0728 0.6450 7.5678 10.3228
802.0000 -0.0305 -0.0728 0.9200 7.5715 11.2100
803.0000 -0.0265 -0.0728 0.3700 7.0456 9.0241
803.0000 -0.0265 -0.0728 0.6450 7.0247 10.5743
803.0000 -0.0265 -0.0728 0.9200 7.0280 11.4586
804.0000 -0.0224 -0.0728 0.3700 6.5018 9.2820
804.0000 -0.0224 -0.0728 0.6450 6.4823 10.8222
804.0000 -0.0224 -0.0728 0.9200 6.4853 11.7038
805.0000 -0.0183 -0.0728 0.3700 5.9587 9.5363
805.0000 -0.0183 -0.0728 0.6450 5.9406 11.0668
805.0000 -0.0183 -0.0728 0.9200 5.9434 11.9457
806.0000 -0.0142 -0.0728 0.3700 5.4162 9.7870
806.0000 -0.0142 -0.0728 0.6450 5.3996 11.3081
806.0000 -0.0142 -0.0728 0.9200 5.4021 12.1843
807.0000 -0.0102 -0.0728 0.3700 4.8741 10.0343
807.0000 -0.0102 -0.0728 0.6450 4.8591 11.5461
807.0000 -0.0102 -0.0728 0.9200 4.8613 12.4199
808.0000 -0.0061 -0.0728 0.3700 4.3324 10.2782
808.0000 -0.0061 -0.0728 0.6450 4.3190 11.7810
808.0000 -0.0061 -0.0728 0.9200 4.3210 12.6523
809.0000 -0.0020 -0.0728 0.3700 3.7910 10.5188
809.0000 -0.0020 -0.0728 0.6450 3.7793 12.0128
809.0000 -0.0020 -0.0728 0.9200 3.7811 12.8817
810.0000 0.0020 -0.0728 0.3700 3.2498 10.7561
810.0000 0.0020 -0.0728 0.6450 3.2399 12.2416
810.0000 0.0020 -0.0728 0.9200 3.2414 13.1081
811.0000 0.0061 -0.0728 0.3700 2.7089 10.9901
811.0000 0.0061 -0.0728 0.6450 2.7006 12.4673
811.0000 0.0061 -0.0728 0.9200 2.7019 13.3317
812.0000 0.0102 -0.0728 0.3700 2.1680 11.2210
812.0000 0.0102 -0.0728 0.6450 2.1614 12.6902
812.0000 0.0102 -0.0728 0.9200 2.1624 13.5523
813.0000 0.0142 -0.0728 0.3700 1.6270 11.4488
813.0000 0.0142 -0.0728 0.6450 1.6221 12.9101
813.0000 0.0142 -0.0728 0.9200 1.6229 13.7702
814.0000 0.0183 -0.0728 0.3700 1.0860 11.6735
814.0000 0.0183 -0.0728 0.6450 1.0828 13.1272
814.0000 0.0183 -0.0728 0.9200 1.0833 13.9853
815.0000 0.0224 -0.0728 0.3700 0.5448 11.8952
815.0000 0.0224 -0.0728 0.6450 0.5432 13.3415
815.0000 0.0224 -0.0728 0.9200 0.5435 14.1976
816.0000 0.0265 -0.0728 0.3700 0.0034 12.1138
816.0000 0.0265 -0.0728 0.6450 0.0034 13.5530
816.0000 0.0265 -0.0728 0.9200 0.0034 14.4073
817.0000 0.0305 -0.0728 0.3700 -0.5384 12.3294
817.0000 0.0305 -0.0728 0.6450 -0.5369 13.7617
817.0000 0.0305 -0.0728 0.9200 -0.5372 14.6142
818.0000 0.0346 -0.0728 0.3700 -1.0806 12.5419
818.0000 0.0346 -0.0728 0.6450 -1.0776 13.9677
818.0000 0.0346 -0.0728 0.9200 -1.0782 14.8184
819.0000 0.0387 -0.0728 0.3700 -1.6232 12.7515
819.0000 0.0387 -0.0728 0.6450 -1.6188 14.1709
819.0000 0.0387 -0.0728 0.9200 -1.6198 15.0200
820.0000 0.0427 -0.0728 0.3700 -2.1664 12.9580
820.0000 0.0427 -0.0728 0.6450 -2.1607 14.3713
820.0000 0.0427 -0.0728 0.9200 -2.1620 15.2189
821.0000 0.0468 -0.0728 0.3700 -2.7102 13.1615
821.0000 0.0468 -0.0728 0.6450 -2.7033 14.5690
821.0000 0.0468 -0.0728 0.9200 -2.7050 15.4151
822.0000 0.0509 -0.0728 0.3700 -3.2546 13.3620
822.0000 0.0509 -0.0728 0.6450 -3.2466 14.7639
822.0000 0.0509 -0.0728 0.9200 -3.2487 15.6086
823.0000 0.0549 -0.0728 0.3700 -3.7996 13.5593
823.0000 0.0549 -0.0728 0.6450 -3.7907 14.9559
823.0000 0.0549 -0.0728 0.9200 -3.7933 15.7993
824.0000 0.0590 -0.0728 0.3700 -4.3454 13.7535
824.0000 0.0590 -0.0728 0.6450 -4.3357 15.1451
824.0000 0.0590 -0.0728 0.9200 -4.3388 15.9873
825.0000 0.0631 -0.0728 0.3700 -4.8919 13.9446
825.0000 0.0631 -0.0728 0.6450 -4.8816 15.3315
825.0000 0.0631 -0.0728 0.9200 -4.8851 16.1725
826.0000 0.0672 -0.0728 0.3700 -5.4391 14.1324
826.0000 0.0672 -0.0728 0.6450 -5.4283 15.5148
826.0000 0.0672 -0.0728 0.9200 -5.4325 16.3548
827.0000 0.0712 -0.0728 0.3700 -5.9870 14.3170
827.0000 0.0712 -0.0728 0.6450 -5.9760 15.6952
827.0000 0.0712 -0.0728 0.9200 -5.9808 16.5342
828.0000 0.0753 -0.0728 0.3700 -6.5356 14.4982
828.0000 0.0753 -0.0728 0.6450 -6.5246 15.8725
828.0000 0.0753 -0.0728 0.9200 -6.5301 16.7107
829.0000 0.0794 -0.0728 0.3700 -7.0850 14.6760
829.0000 0.0794 -0.0728 0.6450 -7.0741 16.0467
829.0000 0.0794 -0.0728 0.9200 -7.0804 16.8840
830.0000 0.0834 -0.0728 0.3700 -7.6351 14.8505
830.0000 0.0834 -0.0728 0.6450 -7.6245 16.2176
830.0000 0.0834 -0.0728 0.9200 -7.6316 17.0543
831.0000 0.0875 -0.0728 0.3700 -8.1859 15.0216
831.0000 0.0875 -0.0728 0.6450 -8.1758 16.3853
831.0000 0.0875 -0.0728 0.9200 -8.1838 17.2213
832.0000 0.0916 -0.0728 0.3700 -8.7374 15.1894
832.0000 0.0916 -0.0728 0.6450 -8.7280 16.5497
832.0000 0.0916 -0.0728 0.9200 -8.7369 17.3852
833.0000 0.0957 -0.0728 0.3700 -9.2899 15.3540
833.0000 0.0957 -0.0728 0.6450 -9.2810 16.7108
833.0000 0.0957 -0.0728 0.9200 -9.2910 17.5458
834.0000 0.0997 -0.0728 0.3700 -9.8435 15.5158
834.0000 0.0997 -0.0728 0.6450 -9.8350 16.8687
834.0000 0.0997 -0.0728 0.9200 -9.8460 17.7031
835.0000 0.1038 -0.0728 0.3700 -10.3987 15.6752
835.0000 0.1038 -0.0728 0.6450 -10.3900 17.0235
835.0000 0.1038 -0.0728 0.9200 -10.4021 17.8574
836.0000 0.1079 -0.0728 0.3700 -10.9541 15.8302
836.0000 0.1079 -0.0728 0.6450 -10.9464 17.1755
836.0000 0.1079 -0.0728 0.9200 -10.9595 18.0088
837.0000 0.1119 -0.0728 0.3700 -11.5082 15.9785
837.0000 0.1119 -0.0728 0.6450 -11.5037 17.3241
837.0000 0.1119 -0.0728 0.9200 -11.5187 18.1580
838.0000 0.1160 -0.0728 0.3700 -12.0644 16.1253
838.0000 0.1160 -0.0728 0.6450 -12.0598 17.4669
838.0000 0.1160 -0.0728 0.9200 -12.0793 18.3046
839.0000 0.1201 -0.0728 0.3700 -12.6162 16.2617
839.0000 0.1201 -0.0728 0.6450 -12.6181 17.6080
839.0000 0.1201 -0.0728 0.9200 -12.6395 18.4464
840.0000 0.1241 -0.0728 0.3700 -13.1703 16.3976
840.0000 0.1241 -0.0728 0.6450 -13.1767 17.7445
840.0000 0.1241 -0.0728 0.9200 -13.2026 18.5849
841.0000 -0.1180 -0.0692 0.3700 19.3054 1.5260
841.0000 -0.1180 -0.0692 0.6450 19.3028 3.3753
841.0000 -0.1180 -0.0692 0.9200 19.3289 4.3481
842.0000 -0.1140 -0.0692 0.3700 18.7458 1.8906
842.0000 -0.1140 -0.0692 0.6450 18.7413 3.7255
842.0000 -0.1140 -0.0692 0.9200 18.7661 4.6938
843.0000 -0.1099 -0.0692 0.3700 18.1871 2.2499
843.0000 -0.1099 -0.0692 0.6450 18.1778 4.0701
843.0000 -0.1099 -0.0692 0.9200 18.1999 5.0340
844.0000 -0.1058 -0.0692 0.3700 17.6269 2.6030
844.0000 -0.1058 -0.0692 0.6450 17.6153 4.4093
844.0000 -0.1058 -0.0692 0.9200 17.6356 5.3690
845.0000 -0.1018 -0.0692 0.3700 17.0669 2.9507
845.0000 -0.1018 -0.0692 0.6450 17.0542 4.7433
845.0000 -0.1018 -0.0692 0.9200 17.0727 5.6987
846.0000 -0.0977 -0.0692 0.3700 16.5088 3.2931
846.0000 -0.0977 -0.0692 0.6450 16.4941 5.0720
846.0000 -0.0977 -0.0692 0.9200 16.5109 6.0233
847.0000 -0.0936 -0.0692 0.3700 15.9518 3.6303
847.0000 -0.0936 -0.0692 0.6450 15.9349 5.3956
847.0000 -0.0936 -0.0692 0.9200 15.9500 6.3427
848.0000 -0.0895 -0.0692 0.3700 15.3956 3.9623
848.0000 -0.0895 -0.0692 0.6450 15.3764 5.7142
848.0000 -0.0895 -0.0692 0.9200 15.3901 6.6572
849.0000 -0.0855 -0.0692 0.3700 14.8401 4.2891
849.0000 -0.0855 -0.0692 0.6450 14.8187 6.0277
849.0000 -0.0855 -0.0692 0.9200 14.8310 6.9667
850.0000 -0.0814 -0.0692 0.3700 14.2851 4.6109
850.0000 -0.0814 -0.0692 0.6450 14.2619 6.3363
850.0000 -0.0814 -0.0692 0.9200 14.2730 7.2713
851.0000 -0.0773 -0.0692 0.3700 13.7308 4.9276
851.0000 -0.0773 -0.0692 0.6450 13.7060 6.6401
851.0000 -0.0773 -0.0692 0.9200 13.7160 7.5712
852.0000 -0.0733 -0.0692 0.3700 13.1771 5.2395
852.0000 -0.0733 -0.0692 0.6450 13.1511 6.9391
852.0000 -0.0733 -0.0692 0.9200 13.1601 7.8664
853.0000 -0.0692 -0.0692 0.3700 12.6242 5.5465
853.0000 -0.0692 -0.0692 0.6450 12.5972 7.2335
853.0000 -0.0692 -0.0692 0.9200 12.6053 8.1571
854.0000 -0.0651 -0.0692 0.3700 12.0720 5.8487
854.0000 -0.0651 -0.0692 0.6450 12.0445 7.5233
854.0000 -0.0651 -0.0692 0.9200 12.0518 8.4432
855.0000 -0.0611 -0.0692 0.3700 11.5207 6.1463
855.0000 -0.0611 -0.0692 0.6450 11.4929 7.8087
855.0000 -0.0611 -0.0692 0.9200 11.4995 8.7250
856.0000 -0.0570 -0.0692 0.3700 10.9702 6.4394
856.0000 -0.0570 -0.0692 0.6450 10.9424 8.0898
856.0000 -0.0570 -0.0692 0.9200 10.9485 9.0026
857.0000 -0.0529 -0.0692 0.3700 10.4206 6.7279
857.0000 -0.0529 -0.0692 0.6450 10.3931 8.3666
857.0000 -0.0529 -0.0692 0.9200 10.3986 9.2760
858.0000 -0.0488 -0.0692 0.3700 9.8720 7.0122
858.0000 -0.0488 -0.0692 0.6450 9.8450 8.6393
858.0000 -0.0488 -0.0692 0.9200 9.8499 9.5453
859.0000 -0.0448 -0.0692 0.3700 9.3242 7.2921
859.0000 -0.0448 -0.0692 0.6450 9.2979 8.9080
859.0000 -0.0448 -0.0692 0.9200 9.3024 9.8108
860.0000 -0.0407 -0.0692 0.3700 8.7773 7.5680
860.0000 -0.0407 -0.0692 0.6450 8.7519 9.1728
860.0000 -0.0407 -0.0692 0.9200 8.7561 10.0724
861.0000 -0.0366 -0.0692 0.3700 8.2313 7.8397
861.0000 -0.0366 -0.0692 0.6450 8.2069 9.4338
861.0000 -0.0366 -0.0692 0.9200 8.2107 10.3302
862.0000 -0.0326 -0.0692 0.3700 7.6861 8.1076
862.0000 -0.0326 -0.0692 0.6450 7.6629 9.6910
862.0000 -0.0326 -0.0692 0.9200 7.6664 10.5845
863.0000 -0.0285 -0.0692 0.3700 7.1417 8.3715
863.0000 -0.0285 -0.0692 0.6450 7.1199 9.9446
863.0000 -0.0285 -0.0692 0.9200 7.1230 10.8351
864.0000 -0.0244 -0.0692 0.3700 6.5981 8.6317
864.0000 -0.0244 -0.0692 0.6450 6.5776 10.1947
864.0000 -0.0244 -0.0692 0.9200 6.5805 11.0824
865.0000 -0.0204 -0.0692 0.3700 6.0550 8.8882
865.0000 -0.0204 -0.0692 0.6450 6.0361 10.4413
865.0000 -0.0204 -0.0692 0.9200 6.0387 11.3262
866.0000 -0.0163 -0.0692 0.3700 5.5126 9.1411
866.0000 -0.0163 -0.0692 0.6450 5.4952 10.6846
866.0000 -0.0163 -0.0692 0.9200 5.4976 11.5668
867.0000 -0.0122 -0.0692 0.3700 4.9707 9.3905
867.0000 -0.0122 -0.0692 0.6450 4.9549 10.9245
867.0000 -0.0122 -0.0692 0.9200 4.9570 11.8042
868.0000 -0.0081 -0.0692 0.3700 4.4292 9.6365
868.0000 -0.0081 -0.0692 0.6450 4.4151 11.1613
868.0000 -0.0081 -0.0692 0.9200 4.4170 12.0384
869.0000 -0.0041 -0.0692 0.3700 3.8881 9.8790
869.0000 -0.0041 -0.0692 0.6450 3.8757 11.3949
869.0000 -0.0041 -0.0692 0.9200 3.8774 12.2695
870.0000 0.0000 -0.0692 0.3700 3.3473 10.1182
870.0000 0.0000 -0.0692 0.6450 3.3366 11.6254
870.0000 0.0000 -0.0692 0.9200 3.3381 12.4977
871.0000 0.0041 -0.0692 0.3700 2.8067 10.3542
871.0000 0.0041 -0.0692 0.6450 2.7977 11.8529
871.0000 0.0041 -0.0692 0.9200 2.7990 12.7228
872.0000 0.0081 -0.0692 0.3700 2.2661 10.5870
872.0000 0.0081 -0.0692 0.6450 2.2590 12.0774
872.0000 0.0081 -0.0692 0.9200 2.2600 12.9451
873.0000 0.0122 -0.0692 0.3700 1.7256 10.8166
873.0000 0.0122 -0.0692 0.6450 1.7202 12.2989
873.0000 0.0122 -0.0692 0.9200 1.7210 13.1645
874.0000 0.0163 -0.0692 0.3700 1.1850 11.0431
874.0000 0.0163 -0.0692 0.6450 1.1814 12.5176
874.0000 0.0163 -0.0692 0.9200 1.1819 13.3811
875.0000 0.0204 -0.0692 0.3700 0.6443 11.2665
875.0000 0.0204 -0.0692 0.6450 0.6423 12.7335
875.0000 0.0204 -0.0692 0.9200 0.6426 13.5950
876.0000 0.0244 -0.0692 0.3700 0.1034 11.4869
876.0000 0.0244 -0.0692 0.6450 0.1030 12.9465
876.0000 0.0244 -0.0692 0.9200 0.1031 13.8061
877.0000 0.0285 -0.0692 0.3700 -0.4379 11.7042
877.0000 0.0285 -0.0692 0.6450 -0.4366 13.1567
877.0000 0.0285 -0.0692 0.9200 -0.4368 14.0145
878.0000 0.0326 -0.0692 0.3700 -0.9796 11.9185
878.0000 0.0326 -0.0692 0.6450 -0.9767 13.3642
878.0000 0.0326 -0.0692 0.9200 -0.9772 14.2201
879.0000 0.0366 -0.0692 0.3700 -1.5217 12.1298
879.0000 0.0366 -0.0692 0.6450 -1.5173 13.5689
879.0000 0.0366 -0.0692 0.9200 -1.5181 14.4231
880.0000 0.0407 -0.0692 0.3700 -2.0643 12.3380
880.0000 0.0407 -0.0692 0.6450 -2.0585 13.7708
880.0000 0.0407 -0.0692 0.9200 -2.0597 14.6234
881.0000 0.0448 -0.0692 0.3700 -2.6075 12.5432
881.0000 0.0448 -0.0692 0.6450 -2.6005 13.9699
881.0000 0.0448 -0.0692 0.9200 -2.6020 14.8210
882.0000 0.0488 -0.0692 0.3700 -3.1514 12.7454
882.0000 0.0488 -0.0692 0.6450 -3.1431 14.1663
882.0000 0.0488 -0.0692 0.9200 -3.1450 15.0160
883.0000 0.0529 -0.0692 0.3700 -3.6959 12.9445
883.0000 0.0529 -0.0692 0.6450 -3.6866 14.3599
883.0000 0.0529 -0.0692 0.9200 -3.6889 15.2082
884.0000 0.0570 -0.0692 0.3700 -4.2412 13.1406
884.0000 0.0570 -0.0692 0.6450 -4.2309 14.5507
884.0000 0.0570 -0.0692 0.9200 -4.2337 15.3976
885.0000 0.0611 -0.0692 0.3700 -4.7872 13.3334
885.0000 0.0611 -0.0692 0.6450 -4.7762 14.7385
885.0000 0.0611 -0.0692 0.9200 -4.7794 15.5843
886.0000 0.0651 -0.0692 0.3700 -5.3339 13.5231
886.0000 0.0651 -0.0692 0.6450 -5.3223 14.9235
886.0000 0.0651 -0.0692 0.9200 -5.3261 15.7681
887.0000 0.0692 -0.0692 0.3700 -5.8814 13.7095
887.0000 0.0692 -0.0692 0.6450 -5.8694 15.1055
887.0000 0.0692 -0.0692 0.9200 -5.8738 15.9491
888.0000 0.0733 -0.0692 0.3700 -6.4297 13.8926
888.0000 0.0733 -0.0692 0.6450 -6.4175 15.2845
888.0000 0.0733 -0.0692 0.9200 -6.4225 16.1271
889.0000 0.0773 -0.0692 0.3700 -6.9787 14.0724
889.0000 0.0773 -0.0692 0.6450 -6.9665 15.4604
889.0000 0.0773 -0.0692 0.9200 -6.9723 16.3022
890.0000 0.0814 -0.0692 0.3700 -7.5284 14.2488
890.0000 0.0814 -0.0692 0.6450 -7.5165 15.6331
890.0000 0.0814 -0.0692 0.9200 -7.5230 16.4741
891.0000 0.0855 -0.0692 0.3700 -8.0789 14.4217
891.0000 0.0855 -0.0692 0.6450 -8.0674 15.8026
891.0000 0.0855 -0.0692 0.9200 -8.0748 16.6429
892.0000 0.0895 -0.0692 0.3700 -8.6301 14.5912
892.0000 0.0895 -0.0692 0.6450 -8.6192 15.9688
892.0000 0.0895 -0.0692 0.9200 -8.6275 16.8085
893.0000 0.0936 -0.0692 0.3700 -9.1820 14.7574
893.0000 0.0936 -0.0692 0.6450 -9.1719 16.1317
893.0000 0.0936 -0.0692 0.9200 -9.1811 16.9708
894.0000 0.0977 -0.0692 0.3700 -9.7348 14.9203
894.0000 0.0977 -0.0692 0.6450 -9.7254 16.2912
894.0000 0.0977 -0.0692 0.9200 -9.7357 17.1298
895.0000 0.1018 -0.0692 0.3700 -10.2888 15.0803
895.0000 0.1018 -0.0692 0.6450 -10.2798 16.4474
895.0000 0.1018 -0.0692 0.9200 -10.2913 17.2855
896.0000 0.1058 -0.0692 0.3700 -10.8444 15.2378
896.0000 0.1058 -0.0692 0.6450 -10.8354 16.6005
896.0000 0.1058 -0.0692 0.9200 -10.8479 17.4381
897.0000 0.1099 -0.0692 0.3700 -11.4003 15.3911
897.0000 0.1099 -0.0692 0.6450 -11.3922 16.7507
897.0000 0.1099 -0.0692 0.9200 -11.4059 17.5878
898.0000 0.1140 -0.0692 0.3700 -11.9558 15.5392
898.0000 0.1140 -0.0692 0.6450 -11.9501 16.8976
898.0000 0.1140 -0.0692 0.9200 -11.9666 17.7364
899.0000 0.1180 -0.0692 0.3700 -12.5126 15.6843
899.0000 0.1180 -0.0692 0.6450 -12.5067 17.0387
899.0000 0.1180 -0.0692 0.9200 -12.5266 17.8795
900.0000 0.1221 -0.0692 0.3700 -13.0649 15.8194
900.0000 0.1221 -0.0692 0.6450 -13.0651 17.1774
900.0000 0.1221 -0.0692 0.9200 -13.0876 18.0196
901.0000 -0.1160 -0.0657 0.3700 18.8465 1.1657
901.0000 -0.1160 -0.0657 0.6450 18.8426 3.0280
901.0000 -0.1160 -0.0657 0.9200 18.8676 4.0041
902.0000 -0.1119 -0.0657 0.3700 18.2876 1.5290
902.0000 -0.1119 -0.0657 0.6450 18.2787 3.3765
902.0000 -0.1119 -0.0657 0.9200 18.3010 4.3482
903.0000 -0.1079 -0.0657 0.3700 17.7272 1.8861
903.0000 -0.1079 -0.0657 0.6450 17.7159 3.7195
903.0000 -0.1079 -0.0657 0.9200 17.7363 4.6868
904.0000 -0.1038 -0.0657 0.3700 17.1671 2.2378
904.0000 -0.1038 -0.0657 0.6450 17.1545 4.0571
904.0000 -0.1038 -0.0657 0.9200 17.1731 5.0202
905.0000 -0.0997 -0.0657 0.3700 16.6088 2.5840
905.0000 -0.0997 -0.0657 0.6450 16.5941 4.3894
905.0000 -0.0997 -0.0657 0.9200 16.6109 5.3483
906.0000 -0.0957 -0.0657 0.3700 16.0516 2.9249
906.0000 -0.0957 -0.0657 0.6450 16.0344 4.7166
906.0000 -0.0957 -0.0657 0.9200 16.0496 5.6712
907.0000 -0.0916 -0.0657 0.3700 15.4952 3.2605
907.0000 -0.0916 -0.0657 0.6450 15.4755 5.0386
907.0000 -0.0916 -0.0657 0.9200 15.4891 5.9890
908.0000 -0.0875 -0.0657 0.3700 14.9394 3.5909
908.0000 -0.0875 -0.0657 0.6450 14.9175 5.3555
908.0000 -0.0875 -0.0657 0.9200 14.9296 6.3018
909.0000 -0.0834 -0.0657 0.3700 14.3841 3.9161
909.0000 -0.0834 -0.0657 0.6450 14.3602 5.6674
909.0000 -0.0834 -0.0657 0.9200 14.3712 6.6097
910.0000 -0.0794 -0.0657 0.3700 13.8295 4.2363
910.0000 -0.0794 -0.0657 0.6450 13.8039 5.9744
910.0000 -0.0794 -0.0657 0.9200 13.8137 6.9127
911.0000 -0.0753 -0.0657 0.3700 13.2755 4.5514
911.0000 -0.0753 -0.0657 0.6450 13.2486 6.2765
911.0000 -0.0753 -0.0657 0.9200 13.2574 7.2110
912.0000 -0.0712 -0.0657 0.3700 12.7222 4.8616
912.0000 -0.0712 -0.0657 0.6450 12.6944 6.5740
912.0000 -0.0712 -0.0657 0.9200 12.7023 7.5046
913.0000 -0.0672 -0.0657 0.3700 12.1698 5.1670
913.0000 -0.0672 -0.0657 0.6450 12.1413 6.8668
913.0000 -0.0672 -0.0657 0.9200 12.1484 7.7936
914.0000 -0.0631 -0.0657 0.3700 11.6181 5.4677
914.0000 -0.0631 -0.0657 0.6450 11.5894 7.1551
914.0000 -0.0631 -0.0657 0.9200 11.5958 8.0783
915.0000 -0.0590 -0.0657 0.3700 11.0674 5.7637
915.0000 -0.0590 -0.0657 0.6450 11.0386 7.4389
915.0000 -0.0590 -0.0657 0.9200 11.0445 8.3585
916.0000 -0.0549 -0.0657 0.3700 10.5176 6.0552
916.0000 -0.0549 -0.0657 0.6450 10.4891 7.7185
916.0000 -0.0549 -0.0657 0.9200 10.4944 8.6346
917.0000 -0.0509 -0.0657 0.3700 9.9687 6.3423
917.0000 -0.0509 -0.0657 0.6450 9.9407 7.9938
917.0000 -0.0509 -0.0657 0.9200 9.9455 8.9065
918.0000 -0.0468 -0.0657 0.3700 9.4208 6.6250
918.0000 -0.0468 -0.0657 0.6450 9.3935 8.2651
918.0000 -0.0468 -0.0657 0.9200 9.3978 9.1745
919.0000 -0.0427 -0.0657 0.3700 8.8738 6.9035
919.0000 -0.0427 -0.0657 0.6450 8.8474 8.5323
919.0000 -0.0427 -0.0657 0.9200 8.8513 9.4385
920.0000 -0.0387 -0.0657 0.3700 8.3277 7.1779
920.0000 -0.0387 -0.0657 0.6450 8.3023 8.7957
920.0000 -0.0387 -0.0657 0.9200 8.3060 9.6987
921.0000 -0.0346 -0.0657 0.3700 7.7825 7.4482
921.0000 -0.0346 -0.0657 0.6450 7.7583 9.0553
921.0000 -0.0346 -0.0657 0.9200 7.7616 9.9552
922.0000 -0.0305 -0.0657 0.3700 7.2381 7.7146
922.0000 -0.0305 -0.0657 0.6450 7.2152 9.3111
922.0000 -0.0305 -0.0657 0.9200 7.2182 10.2080
923.0000 -0.0265 -0.0657 0.3700 6.6944 7.9772
