Executing C:\Documents and Settings\Administrator\My Documents\ZEMAX\MACROS\sedm_simulate_ray.zpl.
1093.0000 0.0549 -0.1135 0.6450 -2.1467 20.7280
1093.0000 0.0549 -0.1135 0.9200 -2.1492 21.5321
1094.0000 0.0590 -0.1135 0.3700 -2.7003 19.6755
1094.0000 0.0590 -0.1135 0.6450 -2.6981 20.9041
1094.0000 0.0590 -0.1135 0.9200 -2.7014 21.7072
1095.0000 0.0631 -0.1135 0.3700 -3.2530 19.8556
1095.0000 0.0631 -0.1135 0.6450 -3.2502 21.0777
1095.0000 0.0631 -0.1135 0.9200 -3.2542 21.8798
1096.0000 0.0672 -0.1135 0.3700 -3.8067 20.0343
1096.0000 0.0672 -0.1135 0.6450 -3.8030 21.2489
1096.0000 0.0672 -0.1135 0.9200 -3.8077 22.0499
1097.0000 0.0712 -0.1135 0.3700 -4.3617 20.2122
1097.0000 0.0712 -0.1135 0.6450 -4.3567 21.4179
1097.0000 0.0712 -0.1135 0.9200 -4.3621 22.2178
1098.0000 0.0753 -0.1135 0.3700 -4.9187 20.3904
1098.0000 0.0753 -0.1135 0.6450 -4.9115 21.5853
1098.0000 0.0753 -0.1135 0.9200 -4.9176 22.3838
1099.0000 0.0794 -0.1135 0.3700 -5.4784 20.5708
1099.0000 0.0794 -0.1135 0.6450 -5.4678 21.7517
1099.0000 0.0794 -0.1135 0.9200 -5.4744 22.5485
1100.0000 0.0834 -0.1135 0.3700 -6.0421 20.7557
1100.0000 0.0834 -0.1135 0.6450 -6.0261 21.9180
1100.0000 0.0834 -0.1135 0.9200 -6.0330 22.7127
1101.0000 0.0875 -0.1135 0.3700 -6.6119 20.9490
1101.0000 0.0875 -0.1135 0.6450 -6.5872 22.0857
1101.0000 0.0875 -0.1135 0.9200 -6.5941 22.8775
1102.0000 0.0916 -0.1135 0.3700 -7.1914 21.1568
1102.0000 0.0916 -0.1135 0.6450 -7.1525 22.2573
1102.0000 0.0916 -0.1135 0.9200 -7.1589 23.0450
1103.0000 0.0957 -0.1135 0.3700 -7.7860 21.3888
1103.0000 0.0957 -0.1135 0.6450 -7.7241 22.4361
1103.0000 0.0957 -0.1135 0.9200 -7.7290 23.2179
1104.0000 0.0997 -0.1135 0.3700 -8.4055 21.6602
1104.0000 0.0997 -0.1135 0.6450 -8.3058 22.6281
1104.0000 0.0997 -0.1135 0.9200 -8.3075 23.4008
1105.0000 0.1038 -0.1135 0.3700 -9.0663 21.9963
1105.0000 0.1038 -0.1135 0.6450 -8.9037 22.8426
1105.0000 0.1038 -0.1135 0.9200 -8.8992 23.6012
1106.0000 0.1079 -0.1135 0.3700 -9.7941 22.4322
1106.0000 0.1079 -0.1135 0.6450 -9.5285 23.0953
1106.0000 0.1079 -0.1135 0.9200 -9.5127 23.8313
1107.0000 0.1119 -0.1135 0.3700 -10.5314 22.8493
1107.0000 0.1119 -0.1135 0.6450 -10.1996 23.4129
1107.0000 0.1119 -0.1135 0.9200 -10.1631 24.1121
1108.0000 0.1160 -0.1135 0.3700 -10.9313 22.7421
1108.0000 0.1160 -0.1135 0.6450 -10.9504 23.8385
1108.0000 0.1160 -0.1135 0.9200 -10.8780 24.4798
1109.0000 0.1201 -0.1135 0.3700 -11.9488 23.4690
1109.0000 0.1201 -0.1135 0.6450 -11.7328 24.2757
1109.0000 0.1201 -0.1135 0.9200 -11.6551 24.9095
1110.0000 0.1241 -0.1135 0.3700 -12.3237 23.2189
1110.0000 0.1241 -0.1135 0.6450 -12.0065 23.9955
1110.0000 0.1241 -0.1135 0.9200 -12.4219 25.2771
1111.0000 0.1282 -0.1135 0.3700 -12.3790 22.5203
1111.0000 0.1282 -0.1135 0.6450 -13.1784 24.8617
1111.0000 0.1282 -0.1135 0.9200 -12.9346 25.2487
1112.0000 0.1323 -0.1135 0.3700 -12.2127 21.6349
1112.0000 0.1323 -0.1135 0.6450 -13.6087 24.7474
1112.0000 0.1323 -0.1135 0.9200 -13.4591 25.3258
1113.0000 0.1364 -0.1135 0.3700 -8.9020 17.3463
1113.0000 0.1364 -0.1135 0.6450 -12.9454 23.2910
1113.0000 0.1364 -0.1135 0.9200 -12.8526 23.9114
1114.0000 0.1404 -0.1135 0.3700 0.0000 0.0000
1114.0000 0.1404 -0.1135 0.6450 -14.4422 24.4524
1114.0000 0.1404 -0.1135 0.9200 -14.5160 24.8299
1115.0000 0.1445 -0.1135 0.3700 0.0000 0.0000
1115.0000 0.1445 -0.1135 0.6450 0.0000 0.0000
1115.0000 0.1445 -0.1135 0.9200 0.0000 0.0000
1116.0000 0.1486 -0.1135 0.3700 0.0000 0.0000
1116.0000 0.1486 -0.1135 0.6450 0.0000 0.0000
1116.0000 0.1486 -0.1135 0.9200 0.0000 0.0000
1117.0000 0.1526 -0.1135 0.3700 0.0000 0.0000
1117.0000 0.1526 -0.1135 0.6450 0.0000 0.0000
1117.0000 0.1526 -0.1135 0.9200 0.0000 0.0000
1118.0000 0.1567 -0.1135 0.3700 0.0000 0.0000
1118.0000 0.1567 -0.1135 0.6450 0.0000 0.0000
1118.0000 0.1567 -0.1135 0.9200 0.0000 0.0000
1119.0000 0.1608 -0.1135 0.3700 0.0000 0.0000
1119.0000 0.1608 -0.1135 0.6450 0.0000 0.0000
1119.0000 0.1608 -0.1135 0.9200 0.0000 0.0000
1120.0000 0.1648 -0.1135 0.3700 0.0000 0.0000
1120.0000 0.1648 -0.1135 0.6450 0.0000 0.0000
1120.0000 0.1648 -0.1135 0.9200 0.0000 0.0000
1121.0000 -0.1587 -0.1099 0.3700 0.0000 0.0000
1121.0000 -0.1587 -0.1099 0.6450 0.0000 0.0000
1121.0000 -0.1587 -0.1099 0.9200 0.0000 0.0000
1122.0000 -0.1547 -0.1099 0.3700 0.0000 0.0000
1122.0000 -0.1547 -0.1099 0.6450 0.0000 0.0000
1122.0000 -0.1547 -0.1099 0.9200 0.0000 0.0000
1123.0000 -0.1506 -0.1099 0.3700 0.0000 0.0000
1123.0000 -0.1506 -0.1099 0.6450 0.0000 0.0000
1123.0000 -0.1506 -0.1099 0.9200 0.0000 0.0000
1124.0000 -0.1465 -0.1099 0.3700 0.0000 0.0000
1124.0000 -0.1465 -0.1099 0.6450 0.0000 0.0000
1124.0000 -0.1465 -0.1099 0.9200 0.0000 0.0000
1125.0000 -0.1425 -0.1099 0.3700 0.0000 0.0000
1125.0000 -0.1425 -0.1099 0.6450 20.0182 6.0807
1125.0000 -0.1425 -0.1099 0.9200 22.6716 7.3390
1126.0000 -0.1384 -0.1099 0.3700 23.7210 5.9746
1126.0000 -0.1384 -0.1099 0.6450 25.5255 8.1019
1126.0000 -0.1384 -0.1099 0.9200 25.3037 8.8704
1127.0000 -0.1343 -0.1099 0.3700 23.8550 6.5330
1127.0000 -0.1343 -0.1099 0.6450 22.8329 8.1263
1127.0000 -0.1343 -0.1099 0.9200 23.2808 8.7592
1128.0000 -0.1303 -0.1099 0.3700 23.4507 6.9405
1128.0000 -0.1303 -0.1099 0.6450 21.6600 8.0353
1128.0000 -0.1303 -0.1099 0.9200 24.6387 9.9548
1129.0000 -0.1262 -0.1099 0.3700 23.3778 7.5514
1129.0000 -0.1262 -0.1099 0.6450 23.7368 9.3763
1129.0000 -0.1262 -0.1099 0.9200 23.1419 10.0795
1130.0000 -0.1221 -0.1099 0.3700 22.8336 8.0195
1130.0000 -0.1221 -0.1099 0.6450 22.5251 9.6063
1130.0000 -0.1221 -0.1099 0.9200 22.9082 10.6340
1131.0000 -0.1180 -0.1099 0.3700 22.3776 8.4383
1131.0000 -0.1180 -0.1099 0.6450 22.0479 10.0275
1131.0000 -0.1180 -0.1099 0.9200 21.9306 10.9038
1132.0000 -0.1140 -0.1099 0.3700 21.7451 8.8374
1132.0000 -0.1140 -0.1099 0.6450 21.1619 10.2944
1132.0000 -0.1140 -0.1099 0.9200 21.1042 11.1772
1133.0000 -0.1099 -0.1099 0.3700 20.8802 9.1192
1133.0000 -0.1099 -0.1099 0.6450 20.4051 10.5740
1133.0000 -0.1099 -0.1099 0.9200 20.3828 11.4612
1134.0000 -0.1058 -0.1099 0.3700 20.0220 9.3780
1134.0000 -0.1058 -0.1099 0.6450 19.7250 10.8622
1134.0000 -0.1058 -0.1099 0.9200 19.7227 11.7513
1135.0000 -0.1018 -0.1099 0.3700 19.2768 9.6517
1135.0000 -0.1018 -0.1099 0.6450 19.0903 11.1549
1135.0000 -0.1018 -0.1099 0.9200 19.0993 12.0442
1136.0000 -0.0977 -0.1099 0.3700 18.6019 9.9363
1136.0000 -0.0977 -0.1099 0.6450 18.4832 11.4494
1136.0000 -0.0977 -0.1099 0.9200 18.4983 12.3377
1137.0000 -0.0936 -0.1099 0.3700 17.9700 10.2269
1137.0000 -0.0936 -0.1099 0.6450 17.8932 11.7435
1137.0000 -0.0936 -0.1099 0.9200 17.9115 12.6301
1138.0000 -0.0895 -0.1099 0.3700 17.3649 10.5205
1138.0000 -0.0895 -0.1099 0.6450 17.3141 12.0362
1138.0000 -0.0895 -0.1099 0.9200 17.3338 12.9206
1139.0000 -0.0855 -0.1099 0.3700 16.7766 10.8146
1139.0000 -0.0855 -0.1099 0.6450 16.7422 12.3265
1139.0000 -0.0855 -0.1099 0.9200 16.7622 13.2083
1140.0000 -0.0814 -0.1099 0.3700 16.1993 11.1078
1140.0000 -0.0814 -0.1099 0.6450 16.1750 12.6138
1140.0000 -0.0814 -0.1099 0.9200 16.1948 13.4928
1141.0000 -0.0773 -0.1099 0.3700 15.6292 11.3991
1141.0000 -0.0773 -0.1099 0.6450 15.6110 12.8977
1141.0000 -0.0773 -0.1099 0.9200 15.6302 13.7738
1142.0000 -0.0733 -0.1099 0.3700 15.0639 11.6877
1142.0000 -0.0733 -0.1099 0.6450 15.0494 13.1781
1142.0000 -0.0733 -0.1099 0.9200 15.0677 14.0512
1143.0000 -0.0692 -0.1099 0.3700 14.5019 11.9733
1143.0000 -0.0692 -0.1099 0.6450 14.4895 13.4547
1143.0000 -0.0692 -0.1099 0.9200 14.5068 14.3248
1144.0000 -0.0651 -0.1099 0.3700 13.9423 12.2554
1144.0000 -0.0651 -0.1099 0.6450 13.9309 13.7275
1144.0000 -0.0651 -0.1099 0.9200 13.9472 14.5946
1145.0000 -0.0611 -0.1099 0.3700 13.3843 12.5339
1145.0000 -0.0611 -0.1099 0.6450 13.3735 13.9965
1145.0000 -0.0611 -0.1099 0.9200 13.3888 14.8606
1146.0000 -0.0570 -0.1099 0.3700 12.8277 12.8088
1146.0000 -0.0570 -0.1099 0.6450 12.8170 14.2616
1146.0000 -0.0570 -0.1099 0.9200 12.8313 15.1227
1147.0000 -0.0529 -0.1099 0.3700 12.2722 13.0798
1147.0000 -0.0529 -0.1099 0.6450 12.2613 14.5228
1147.0000 -0.0529 -0.1099 0.9200 12.2747 15.3811
1148.0000 -0.0488 -0.1099 0.3700 11.7175 13.3470
1148.0000 -0.0488 -0.1099 0.6450 11.7065 14.7803
1148.0000 -0.0488 -0.1099 0.9200 11.7190 15.6357
1149.0000 -0.0448 -0.1099 0.3700 11.1635 13.6105
1149.0000 -0.0448 -0.1099 0.6450 11.1524 15.0341
1149.0000 -0.0448 -0.1099 0.9200 11.1640 15.8866
1150.0000 -0.0407 -0.1099 0.3700 10.6102 13.8701
1150.0000 -0.0407 -0.1099 0.6450 10.5990 15.2842
1150.0000 -0.0407 -0.1099 0.9200 10.6099 16.1340
1151.0000 -0.0366 -0.1099 0.3700 10.0576 14.1261
1151.0000 -0.0366 -0.1099 0.6450 10.0464 15.5307
1151.0000 -0.0366 -0.1099 0.9200 10.0564 16.3779
1152.0000 -0.0326 -0.1099 0.3700 9.5054 14.3783
1152.0000 -0.0326 -0.1099 0.6450 9.4943 15.7738
1152.0000 -0.0326 -0.1099 0.9200 9.5037 16.6183
1153.0000 -0.0285 -0.1099 0.3700 8.9539 14.6270
1153.0000 -0.0285 -0.1099 0.6450 8.9430 16.0133
1153.0000 -0.0285 -0.1099 0.9200 8.9517 16.8554
1154.0000 -0.0244 -0.1099 0.3700 8.4028 14.8720
1154.0000 -0.0244 -0.1099 0.6450 8.3922 16.2496
1154.0000 -0.0244 -0.1099 0.9200 8.4002 17.0891
1155.0000 -0.0204 -0.1099 0.3700 7.8521 15.1136
1155.0000 -0.0204 -0.1099 0.6450 7.8419 16.4825
1155.0000 -0.0204 -0.1099 0.9200 7.8494 17.3197
1156.0000 -0.0163 -0.1099 0.3700 7.3019 15.3517
1156.0000 -0.0163 -0.1099 0.6450 7.2922 16.7122
1156.0000 -0.0163 -0.1099 0.9200 7.2991 17.5471
1157.0000 -0.0122 -0.1099 0.3700 6.7520 15.5864
1157.0000 -0.0122 -0.1099 0.6450 6.7429 16.9387
1157.0000 -0.0122 -0.1099 0.9200 6.7492 17.7714
1158.0000 -0.0081 -0.1099 0.3700 6.2025 15.8178
1158.0000 -0.0081 -0.1099 0.6450 6.1940 17.1621
1158.0000 -0.0081 -0.1099 0.9200 6.1998 17.9927
1159.0000 -0.0041 -0.1099 0.3700 5.6532 16.0459
1159.0000 -0.0041 -0.1099 0.6450 5.6455 17.3825
1159.0000 -0.0041 -0.1099 0.9200 5.6508 18.2110
1160.0000 -0.0000 -0.1099 0.3700 5.1042 16.2708
1160.0000 -0.0000 -0.1099 0.6450 5.0972 17.5999
1160.0000 -0.0000 -0.1099 0.9200 5.1020 18.4264
1161.0000 0.0041 -0.1099 0.3700 4.5554 16.4924
1161.0000 0.0041 -0.1099 0.6450 4.5492 17.8143
1161.0000 0.0041 -0.1099 0.9200 4.5535 18.6390
1162.0000 0.0081 -0.1099 0.3700 4.0067 16.7109
1162.0000 0.0081 -0.1099 0.6450 4.0013 18.0258
1162.0000 0.0081 -0.1099 0.9200 4.0051 18.8486
1163.0000 0.0122 -0.1099 0.3700 3.4580 16.9263
1163.0000 0.0122 -0.1099 0.6450 3.4535 18.2345
1163.0000 0.0122 -0.1099 0.9200 3.4568 19.0555
1164.0000 0.0163 -0.1099 0.3700 2.9094 17.1386
1164.0000 0.0163 -0.1099 0.6450 2.9057 18.4402
1164.0000 0.0163 -0.1099 0.9200 2.9085 19.2596
1165.0000 0.0204 -0.1099 0.3700 2.3608 17.3478
1165.0000 0.0204 -0.1099 0.6450 2.3578 18.6431
1165.0000 0.0204 -0.1099 0.9200 2.3601 19.4609
1166.0000 0.0244 -0.1099 0.3700 1.8121 17.5539
1166.0000 0.0244 -0.1099 0.6450 1.8099 18.8432
1166.0000 0.0244 -0.1099 0.9200 1.8117 19.6595
1167.0000 0.0285 -0.1099 0.3700 1.2632 17.7570
1167.0000 0.0285 -0.1099 0.6450 1.2617 19.0405
1167.0000 0.0285 -0.1099 0.9200 1.2630 19.8553
1168.0000 0.0326 -0.1099 0.3700 0.7142 17.9570
1168.0000 0.0326 -0.1099 0.6450 0.7134 19.2349
1168.0000 0.0326 -0.1099 0.9200 0.7141 20.0484
1169.0000 0.0366 -0.1099 0.3700 0.1649 18.1540
1169.0000 0.0366 -0.1099 0.6450 0.1648 19.4265
1169.0000 0.0366 -0.1099 0.9200 0.1649 20.2387
1170.0000 0.0407 -0.1099 0.3700 -0.3846 18.3480
1170.0000 0.0407 -0.1099 0.6450 -0.3842 19.6152
1170.0000 0.0407 -0.1099 0.9200 -0.3846 20.4262
1171.0000 0.0448 -0.1099 0.3700 -0.9345 18.5391
1171.0000 0.0448 -0.1099 0.6450 -0.9336 19.8012
1171.0000 0.0448 -0.1099 0.9200 -0.9346 20.6110
1172.0000 0.0488 -0.1099 0.3700 -1.4847 18.7272
1172.0000 0.0488 -0.1099 0.6450 -1.4834 19.9843
1172.0000 0.0488 -0.1099 0.9200 -1.4850 20.7930
1173.0000 0.0529 -0.1099 0.3700 -2.0354 18.9125
1173.0000 0.0529 -0.1099 0.6450 -2.0337 20.1645
1173.0000 0.0529 -0.1099 0.9200 -2.0360 20.9723
1174.0000 0.0570 -0.1099 0.3700 -2.5866 19.0951
1174.0000 0.0570 -0.1099 0.6450 -2.5845 20.3420
1174.0000 0.0570 -0.1099 0.9200 -2.5874 21.1487
1175.0000 0.0611 -0.1099 0.3700 -3.1383 19.2752
1175.0000 0.0611 -0.1099 0.6450 -3.1358 20.5167
1175.0000 0.0611 -0.1099 0.9200 -3.1395 21.3225
1176.0000 0.0651 -0.1099 0.3700 -3.6908 19.4529
1176.0000 0.0651 -0.1099 0.6450 -3.6879 20.6886
1176.0000 0.0651 -0.1099 0.9200 -3.6923 21.4935
1177.0000 0.0692 -0.1099 0.3700 -4.2443 19.6288
1177.0000 0.0692 -0.1099 0.6450 -4.2406 20.8581
1177.0000 0.0692 -0.1099 0.9200 -4.2458 21.6620
1178.0000 0.0733 -0.1099 0.3700 -4.7990 19.8035
1178.0000 0.0733 -0.1099 0.6450 -4.7943 21.0252
1178.0000 0.0733 -0.1099 0.9200 -4.8002 21.8281
1179.0000 0.0773 -0.1099 0.3700 -5.3554 19.9778
1179.0000 0.0773 -0.1099 0.6450 -5.3490 21.1902
1179.0000 0.0773 -0.1099 0.9200 -5.3556 21.9920
1180.0000 0.0814 -0.1099 0.3700 -5.9143 20.1532
1180.0000 0.0814 -0.1099 0.6450 -5.9050 21.3539
1180.0000 0.0814 -0.1099 0.9200 -5.9122 22.1543
1181.0000 0.0855 -0.1099 0.3700 -6.4767 20.3318
1181.0000 0.0855 -0.1099 0.6450 -6.4629 21.5169
1181.0000 0.0855 -0.1099 0.9200 -6.4706 22.3155
1182.0000 0.0895 -0.1099 0.3700 -7.0446 20.5167
1182.0000 0.0895 -0.1099 0.6450 -7.0233 21.6806
1182.0000 0.0895 -0.1099 0.9200 -7.0312 22.4768
1183.0000 0.0936 -0.1099 0.3700 -7.6211 20.7132
1183.0000 0.0936 -0.1099 0.6450 -7.5876 21.8469
1183.0000 0.0936 -0.1099 0.9200 -7.5952 22.6397
1184.0000 0.0977 -0.1099 0.3700 -8.2110 20.9294
1184.0000 0.0977 -0.1099 0.6450 -8.1576 22.0188
1184.0000 0.0977 -0.1099 0.9200 -8.1640 22.8067
1185.0000 0.1018 -0.1099 0.3700 -8.8231 21.1783
1185.0000 0.1018 -0.1099 0.6450 -8.7366 22.2014
1185.0000 0.1018 -0.1099 0.9200 -8.7404 22.9818
1186.0000 0.1058 -0.1099 0.3700 -9.4721 21.4814
1186.0000 0.1058 -0.1099 0.6450 -9.3303 22.4026
1186.0000 0.1058 -0.1099 0.9200 -9.3288 23.1713
1187.0000 0.1099 -0.1099 0.3700 -10.1834 21.8734
1187.0000 0.1099 -0.1099 0.6450 -9.9482 22.6358
1187.0000 0.1099 -0.1099 0.9200 -9.9369 23.3857
1188.0000 0.1140 -0.1099 0.3700 -10.7498 21.9995
1188.0000 0.1140 -0.1099 0.6450 -10.6077 22.9240
1188.0000 0.1140 -0.1099 0.9200 -10.5783 23.6430
1189.0000 0.1180 -0.1099 0.3700 -11.6629 22.6432
1189.0000 0.1180 -0.1099 0.6450 -11.3405 23.3068
1189.0000 0.1180 -0.1099 0.9200 -11.2781 23.9748
1190.0000 0.1221 -0.1099 0.3700 -12.3338 22.9074
1190.0000 0.1221 -0.1099 0.6450 -11.9159 23.4098
1190.0000 0.1221 -0.1099 0.9200 -12.0757 24.4252
1191.0000 0.1262 -0.1099 0.3700 -13.0772 23.2000
1191.0000 0.1262 -0.1099 0.6450 -12.8874 24.1115
1191.0000 0.1262 -0.1099 0.9200 -12.7904 24.6941
1192.0000 0.1303 -0.1099 0.3700 -12.8309 22.2360
1192.0000 0.1303 -0.1099 0.6450 -12.6427 23.0460
1192.0000 0.1303 -0.1099 0.9200 -13.5338 24.9697
1193.0000 0.1343 -0.1099 0.3700 -14.4374 23.6466
1193.0000 0.1343 -0.1099 0.6450 -13.5386 23.5277
1193.0000 0.1343 -0.1099 0.9200 -14.1883 25.0717
1194.0000 0.1384 -0.1099 0.3700 -13.6640 21.6936
1194.0000 0.1384 -0.1099 0.6450 -14.1884 23.5298
1194.0000 0.1384 -0.1099 0.9200 -14.8340 25.2908
1195.0000 0.1425 -0.1099 0.3700 0.0000 0.0000
1195.0000 0.1425 -0.1099 0.6450 -15.0551 24.1419
1195.0000 0.1425 -0.1099 0.9200 -14.8406 24.3738
1196.0000 0.1465 -0.1099 0.3700 0.0000 0.0000
1196.0000 0.1465 -0.1099 0.6450 0.0000 0.0000
1196.0000 0.1465 -0.1099 0.9200 0.0000 0.0000
1197.0000 0.1506 -0.1099 0.3700 0.0000 0.0000
1197.0000 0.1506 -0.1099 0.6450 0.0000 0.0000
1197.0000 0.1506 -0.1099 0.9200 0.0000 0.0000
1198.0000 0.1547 -0.1099 0.3700 0.0000 0.0000
1198.0000 0.1547 -0.1099 0.6450 0.0000 0.0000
1198.0000 0.1547 -0.1099 0.9200 0.0000 0.0000
1199.0000 0.1587 -0.1099 0.3700 0.0000 0.0000
1199.0000 0.1587 -0.1099 0.6450 0.0000 0.0000
1199.0000 0.1587 -0.1099 0.9200 0.0000 0.0000
1200.0000 0.1628 -0.1099 0.3700 0.0000 0.0000
1200.0000 0.1628 -0.1099 0.6450 0.0000 0.0000
1200.0000 0.1628 -0.1099 0.9200 0.0000 0.0000
1201.0000 -0.1567 -0.1064 0.3700 0.0000 0.0000
1201.0000 -0.1567 -0.1064 0.6450 0.0000 0.0000
1201.0000 -0.1567 -0.1064 0.9200 0.0000 0.0000
1202.0000 -0.1526 -0.1064 0.3700 0.0000 0.0000
1202.0000 -0.1526 -0.1064 0.6450 0.0000 0.0000
1202.0000 -0.1526 -0.1064 0.9200 0.0000 0.0000
1203.0000 -0.1486 -0.1064 0.3700 0.0000 0.0000
1203.0000 -0.1486 -0.1064 0.6450 0.0000 0.0000
1203.0000 -0.1486 -0.1064 0.9200 0.0000 0.0000
1204.0000 -0.1445 -0.1064 0.3700 0.0000 0.0000
1204.0000 -0.1445 -0.1064 0.6450 13.5744 4.9306
1204.0000 -0.1445 -0.1064 0.9200 24.7780 7.4102
1205.0000 -0.1404 -0.1064 0.3700 19.2454 4.3916
1205.0000 -0.1404 -0.1064 0.6450 23.5077 6.9429
1205.0000 -0.1404 -0.1064 0.9200 23.5891 7.9637
1206.0000 -0.1364 -0.1064 0.3700 20.1150 5.0807
1206.0000 -0.1364 -0.1064 0.6450 25.1450 7.8330
1206.0000 -0.1364 -0.1064 0.9200 24.9450 8.6909
1207.0000 -0.1323 -0.1064 0.3700 22.7537 6.2543
1207.0000 -0.1323 -0.1064 0.6450 24.5593 8.2671
1207.0000 -0.1323 -0.1064 0.9200 23.5532 8.9891
1208.0000 -0.1282 -0.1064 0.3700 23.1660 6.8644
1208.0000 -0.1282 -0.1064 0.6450 22.8743 8.4255
1208.0000 -0.1282 -0.1064 0.9200 23.8606 9.6066
1209.0000 -0.1241 -0.1064 0.3700 23.1343 7.3322
1209.0000 -0.1241 -0.1064 0.6450 22.9962 9.0237
1209.0000 -0.1241 -0.1064 0.9200 22.9111 9.9392
1210.0000 -0.1201 -0.1064 0.3700 22.2348 7.6817
1210.0000 -0.1201 -0.1064 0.6450 22.0550 9.3300
1210.0000 -0.1201 -0.1064 0.9200 21.9567 10.2204
1211.0000 -0.1160 -0.1064 0.3700 21.7800 8.1068
1211.0000 -0.1160 -0.1064 0.6450 21.2037 9.6134
1211.0000 -0.1160 -0.1064 0.9200 21.1591 10.5082
1212.0000 -0.1119 -0.1064 0.3700 20.8790 8.3961
1212.0000 -0.1119 -0.1064 0.6450 20.4697 9.9056
1212.0000 -0.1119 -0.1064 0.9200 20.4556 10.8029
1213.0000 -0.1079 -0.1064 0.3700 20.0558 8.6729
1213.0000 -0.1079 -0.1064 0.6450 19.8039 10.2032
1213.0000 -0.1079 -0.1064 0.9200 19.8069 11.1011
1214.0000 -0.1038 -0.1064 0.3700 19.3349 8.9610
1214.0000 -0.1038 -0.1064 0.6450 19.1784 10.5033
1214.0000 -0.1038 -0.1064 0.9200 19.1908 11.4005
1215.0000 -0.0997 -0.1064 0.3700 18.6759 9.2564
1215.0000 -0.0997 -0.1064 0.6450 18.5773 10.8037
1215.0000 -0.0997 -0.1064 0.9200 18.5946 11.6993
1216.0000 -0.0957 -0.1064 0.3700 18.0546 9.5555
1216.0000 -0.0957 -0.1064 0.6450 17.9912 11.1028
1216.0000 -0.0957 -0.1064 0.9200 18.0110 11.9962
1217.0000 -0.0916 -0.1064 0.3700 17.4564 9.8558
1217.0000 -0.0916 -0.1064 0.6450 17.4148 11.3997
1217.0000 -0.0916 -0.1064 0.9200 17.4354 12.2905
1218.0000 -0.0875 -0.1064 0.3700 16.8729 10.1556
1218.0000 -0.0875 -0.1064 0.6450 16.8445 11.6937
1218.0000 -0.0875 -0.1064 0.9200 16.8651 12.5817
1219.0000 -0.0834 -0.1064 0.3700 16.2988 10.4536
1219.0000 -0.0834 -0.1064 0.6450 16.2784 11.9844
1219.0000 -0.0834 -0.1064 0.9200 16.2984 12.8694
1220.0000 -0.0794 -0.1064 0.3700 15.7308 10.7491
1220.0000 -0.0794 -0.1064 0.6450 15.7151 12.2715
1220.0000 -0.0794 -0.1064 0.9200 15.7343 13.1534
1221.0000 -0.0753 -0.1064 0.3700 15.1670 11.0414
1221.0000 -0.0753 -0.1064 0.6450 15.1539 12.5547
1221.0000 -0.0753 -0.1064 0.9200 15.1721 13.4335
1222.0000 -0.0712 -0.1064 0.3700 14.6060 11.3304
1222.0000 -0.0712 -0.1064 0.6450 14.5942 12.8340
1222.0000 -0.0712 -0.1064 0.9200 14.6113 13.7097
1223.0000 -0.0672 -0.1064 0.3700 14.0470 11.6156
1223.0000 -0.0672 -0.1064 0.6450 14.0357 13.1094
1223.0000 -0.0672 -0.1064 0.9200 14.0517 13.9819
1224.0000 -0.0631 -0.1064 0.3700 13.4895 11.8971
1224.0000 -0.0631 -0.1064 0.6450 13.4782 13.3807
1224.0000 -0.0631 -0.1064 0.9200 13.4932 14.2502
1225.0000 -0.0590 -0.1064 0.3700 12.9332 12.1746
1225.0000 -0.0590 -0.1064 0.6450 12.9216 13.6481
1225.0000 -0.0590 -0.1064 0.9200 12.9356 14.5145
1226.0000 -0.0549 -0.1064 0.3700 12.3778 12.4482
1226.0000 -0.0549 -0.1064 0.6450 12.3659 13.9116
1226.0000 -0.0549 -0.1064 0.9200 12.3789 14.7750
1227.0000 -0.0509 -0.1064 0.3700 11.8232 12.7179
1227.0000 -0.0509 -0.1064 0.6450 11.8109 14.1712
1227.0000 -0.0509 -0.1064 0.9200 11.8230 15.0316
1228.0000 -0.0468 -0.1064 0.3700 11.2692 12.9837
1228.0000 -0.0468 -0.1064 0.6450 11.2568 14.4270
1228.0000 -0.0468 -0.1064 0.9200 11.2680 15.2846
1229.0000 -0.0427 -0.1064 0.3700 10.7160 13.2456
1229.0000 -0.0427 -0.1064 0.6450 10.7034 14.6791
1229.0000 -0.0427 -0.1064 0.9200 10.7138 15.5338
1230.0000 -0.0387 -0.1064 0.3700 10.1633 13.5037
1230.0000 -0.0387 -0.1064 0.6450 10.1507 14.9275
1230.0000 -0.0387 -0.1064 0.9200 10.1604 15.7796
1231.0000 -0.0346 -0.1064 0.3700 9.6113 13.7581
1231.0000 -0.0346 -0.1064 0.6450 9.5987 15.1724
1231.0000 -0.0346 -0.1064 0.9200 9.6077 16.0218
1232.0000 -0.0305 -0.1064 0.3700 9.0597 14.0088
1232.0000 -0.0305 -0.1064 0.6450 9.0473 15.4138
1232.0000 -0.0305 -0.1064 0.9200 9.0557 16.2606
1233.0000 -0.0265 -0.1064 0.3700 8.5087 14.2559
1233.0000 -0.0265 -0.1064 0.6450 8.4966 15.6518
1233.0000 -0.0265 -0.1064 0.9200 8.5044 16.4961
1234.0000 -0.0224 -0.1064 0.3700 7.9582 14.4994
1234.0000 -0.0224 -0.1064 0.6450 7.9465 15.8865
