       3225.5838 -6.36673e-15
       3226.6601  7.96486e-15
       3227.7365  1.73667e-14
       3228.8129  1.11169e-15
       3229.8892 -5.81185e-15
       3230.9656 -1.24844e-14
       3232.0420  1.18202e-15
       3233.1183  1.96849e-15
       3234.1947  8.50477e-16
       3235.2711  9.77802e-15
       3236.3475  3.83253e-15
       3237.4238 -9.64731e-16
       3238.5002  1.20643e-14
       3239.5766  7.35568e-15
       3240.6529 -2.00112e-14
       3241.7293 -2.47539e-14
       3242.8057  1.15110e-15
       3243.8821 -8.74481e-16
       3244.9584 -1.01664e-14
       3246.0348 -1.41220e-15
       3247.1112 -1.84309e-14
       3248.1875 -3.21686e-15
       3249.2639 -2.00073e-14
       3250.3403 -2.33013e-14
       3251.4167 -1.38709e-14
       3252.4930 -1.07902e-14
       3253.5694  9.72883e-15
       3254.6458  4.84312e-15
       3255.7221  6.04235e-15
       3256.7985  6.78447e-15
       3257.8749  2.89440e-14
       3258.9512  2.35963e-14
       3260.0276  9.77589e-15
       3261.1040  4.70657e-15
       3262.1804  1.40780e-14
       3263.2567  1.34038e-14
       3264.3331  1.71353e-14
       3265.4095  1.94314e-14
       3266.4858  1.98702e-14
       3267.5622  1.75498e-14
       3268.6386  2.42431e-14
       3269.7150  1.23350e-14
       3270.7913  5.51990e-15
       3271.8677  1.87119e-14
       3272.9441  1.32133e-14
       3274.0204  5.14187e-15
       3275.0968 -1.90108e-16
       3276.1732  1.48972e-14
       3277.2496  6.89350e-15
       3278.3259  3.58380e-15
       3279.4023  7.50235e-15
       3280.4787  5.46467e-15
       3281.5550  1.09773e-14
       3282.6314  6.96472e-15
       3283.7078  1.82588e-14
       3284.7841  2.44630e-14
       3285.8605  1.70901e-14
       3286.9369  2.37439e-14
       3288.0133  2.59707e-14
       3289.0896  9.54193e-15
       3290.1660  1.53803e-14
       3291.2424  2.39342e-14
       3292.3187  2.62582e-14
       3293.3951  3.72222e-14
       3294.4715  2.94687e-14
       3295.5479  2.74295e-14
       3296.6242  2.86167e-14
       3297.7006  3.24560e-14
       3298.7770  2.03067e-14
       3299.8533  3.16078e-14
       3300.9297  2.02372e-14
       3302.0061  2.27373e-14
       3303.0825  2.16977e-14
       3304.1588  1.56369e-14
       3305.2352  1.60711e-14
       3306.3116  1.80907e-14
       3307.3879  1.36699e-14
       3308.4643  7.02069e-15
       3309.5407  1.51135e-14
       3310.6170  1.42838e-14
       3311.6934  1.16891e-14
       3312.7698  1.04407e-14
       3313.8462  1.49721e-14
       3314.9225  1.50478e-14
       3315.9989  2.13733e-14
       3317.0753  3.18039e-14
       3318.1516  2.83507e-14
       3319.2280  1.90651e-14
       3320.3044  2.49215e-14
       3321.3808  2.49012e-14
       3322.4571  1.04777e-14
       3323.5335  2.45750e-14
       3324.6099  1.84250e-14
       3325.6862  1.99858e-14
       3326.7626  1.27973e-14
       3327.8390  1.16079e-14
       3328.9154  1.58114e-14
       3329.9917  2.15099e-14
       3331.0681  2.10945e-14
       3332.1445  5.64931e-15
       3333.2208  8.25040e-15
       3334.2972  1.67930e-14
       3335.3736  1.32310e-14
       3336.4499  6.81665e-15
       3337.5263  1.01627e-14
       3338.6027  9.13944e-15
       3339.6791  1.47152e-14
       3340.7554  1.87295e-14
       3341.8318  1.08531e-14
       3342.9082  2.40566e-14
       3343.9845  7.82229e-15
       3345.0609  1.39428e-14
       3346.1373  3.33020e-15
       3347.2137  3.54154e-15
       3348.2900  1.13876e-14
       3349.3664  4.50116e-15
       3350.4428  6.59529e-15
       3351.5191  8.69367e-15
       3352.5955  9.75159e-15
       3353.6719  5.29535e-15
       3354.7483  8.61285e-15
       3355.8246  6.45089e-15
       3356.9010  9.46709e-15
       3357.9774  2.69073e-15
       3359.0537  6.31264e-15
       3360.1301  7.72180e-15
       3361.2065  7.18514e-15
       3362.2828  1.14309e-14
       3363.3592  3.71229e-16
       3364.4356  5.97476e-15
       3365.5120  1.03625e-14
       3366.5883  1.55561e-14
       3367.6647  2.56897e-14
       3368.7411  2.48321e-14
       3369.8174  3.11155e-14
       3370.8938  3.63955e-14
       3371.9702  3.92568e-14
       3373.0466  3.13538e-14
       3374.1229  2.45533e-14
       3375.1993  2.56984e-14
       3376.2757  2.47767e-14
       3377.3520  1.72872e-14
       3378.4284  2.46981e-14
       3379.5048  1.81950e-14
       3380.5812  1.97906e-14
       3381.6575  1.68709e-14
       3382.7339  1.56842e-14
       3383.8103  1.79751e-14
       3384.8866  1.16484e-14
       3385.9630  1.27681e-14
       3387.0394  8.37802e-15
       3388.1157  1.48524e-14
       3389.1921  1.46517e-14
       3390.2685  1.72496e-14
       3391.3449  9.74011e-15
       3392.4212  1.31272e-14
       3393.4976  1.10557e-14
       3394.5740  1.26498e-14
       3395.6503  9.78861e-15
       3396.7267  1.44333e-14
       3397.8031  1.10366e-14
       3398.8795  1.23772e-14
       3399.9558  1.51490e-14
       3401.0322  1.51672e-14
       3402.1086  1.33501e-14
       3403.1849  7.38364e-15
       3404.2613  8.23123e-15
       3405.3377  1.15715e-14
       3406.4141  1.08331e-14
       3407.4904  1.18062e-14
       3408.5668  6.88490e-15
       3409.6432  8.94300e-15
       3410.7195  1.55904e-14
       3411.7959  1.20825e-14
       3412.8723  6.94599e-15
       3413.9486  7.85538e-15
       3415.0250  7.66697e-15
       3416.1014  1.34411e-14
       3417.1778  1.00837e-14
       3418.2541  1.04477e-14
       3419.3305  1.00012e-14
       3420.4069  1.26274e-14
       3421.4832  1.52594e-14
       3422.5596  1.28820e-14
       3423.6360  6.55916e-15
       3424.7124  1.22062e-14
       3425.7887  1.29201e-14
       3426.8651  1.21247e-14
       3427.9415  1.21072e-14
       3429.0178  1.62895e-14
       3430.0942  1.17767e-14
       3431.1706  1.81324e-14
       3432.2470  1.15135e-14
       3433.3233  1.31971e-14
       3434.3997  1.30229e-14
       3435.4761  1.75714e-14
       3436.5524  1.26970e-14
       3437.6288  1.71787e-14
       3438.7052  8.80878e-15
       3439.7815  1.41363e-14
       3440.8579  1.29778e-14
       3441.9343  1.08765e-14
       3443.0107  6.03113e-15
       3444.0870  3.92757e-15
       3445.1634  8.56812e-15
       3446.2398  8.75193e-15
       3447.3161  1.34182e-14
       3448.3925  1.44997e-14
       3449.4689  1.26331e-14
       3450.5453  1.88705e-14
       3451.6216  1.49992e-14
       3452.6980  1.98721e-14
       3453.7744  1.85225e-14
       3454.8507  1.53884e-14
       3455.9271  1.44124e-14
       3457.0035  1.54732e-14
       3458.0799  1.57496e-14
       3459.1562  1.95898e-14
       3460.2326  1.52084e-14
       3461.3090  1.32090e-14
       3462.3853  1.53261e-14
       3463.4617  1.53293e-14
       3464.5381  1.31174e-14
       3465.6144  1.00260e-14
       3466.6908  1.11466e-14
       3467.7672  1.06882e-14
       3468.8436  1.18129e-14
       3469.9199  1.20489e-14
       3470.9963  1.36282e-14
       3472.0727  8.82636e-15
       3473.1490  9.38571e-15
       3474.2254  1.33735e-14
       3475.3018  1.29411e-14
       3476.3782  7.71069e-15
       3477.4545  1.45164e-14
       3478.5309  2.18460e-14
       3479.6073  1.92742e-14
       3480.6836  2.19150e-14
       3481.7600  2.21394e-14
       3482.8364  2.50113e-14
       3483.9128  2.45601e-14
       3484.9891  2.31620e-14
       3486.0655  1.87303e-14
       3487.1419  2.19315e-14
       3488.2182  1.68479e-14
       3489.2946  1.68253e-14
       3490.3710  1.63423e-14
       3491.4473  1.90384e-14
       3492.5237  1.52495e-14
       3493.6001  1.34829e-14
       3494.6765  1.79017e-14
       3495.7528  1.30719e-14
       3496.8292  1.25852e-14
       3497.9056  1.33820e-14
       3498.9819  8.90572e-15
       3500.0583  9.03404e-15
       3501.1347  1.12435e-14
       3502.2111  1.01745e-14
       3503.2874  1.09997e-14
       3504.3638  1.32564e-14
       3505.4402  9.71951e-15
       3506.5165  1.12670e-14
       3507.5929  9.84192e-15
       3508.6693  1.06716e-14
       3509.7457  1.66565e-14
       3510.8220  1.41459e-14
       3511.8984  1.06057e-14
       3512.9748  1.14796e-14
       3514.0511  1.23198e-14
       3515.1275  1.32883e-14
       3516.2039  1.62675e-14
       3517.2802  1.41885e-14
       3518.3566  1.24279e-14
       3519.4330  1.26606e-14
       3520.5094  1.04857e-14
       3521.5857  1.20555e-14
       3522.6621  1.25330e-14
       3523.7385  9.60192e-15
       3524.8148  1.01307e-14
       3525.8912  1.15508e-14
       3526.9676  1.15757e-14
       3528.0440  9.97963e-15
       3529.1203  8.42161e-15
       3530.1967  1.32116e-14
       3531.2731  1.16232e-14
       3532.3494  1.06475e-14
       3533.4258  1.02625e-14
       3534.5022  1.13197e-14
       3535.5786  1.50019e-14
       3536.6549  1.04404e-14
       3537.7313  1.14585e-14
       3538.8077  1.82087e-14
       3539.8840  1.97660e-14
       3540.9604  2.07712e-14
       3542.0368  2.32860e-14
       3543.1131  2.65856e-14
       3544.1895  2.58166e-14
       3545.2659  2.66815e-14
       3546.3423  2.43723e-14
       3547.4186  2.10354e-14
       3548.4950  2.34468e-14
       3549.5714  2.19644e-14
       3550.6477  2.00856e-14
       3551.7241  2.08637e-14
       3552.8005  1.95029e-14
       3553.8769  2.26878e-14
       3554.9532  2.26619e-14
       3556.0296  2.16419e-14
       3557.1060  2.04821e-14
       3558.1823  2.07786e-14
       3559.2587  1.80172e-14
       3560.3351  1.73047e-14
       3561.4115  1.75707e-14
       3562.4878  1.63515e-14
       3563.5642  1.73138e-14
       3564.6406  1.24886e-14
       3565.7169  1.50809e-14
       3566.7933  1.48463e-14
       3567.8697  1.35141e-14
       3568.9460  1.12831e-14
       3570.0224  1.42786e-14
       3571.0988  1.39822e-14
       3572.1752  1.50196e-14
       3573.2515  1.20690e-14
       3574.3279  1.23429e-14
       3575.4043  1.68516e-14
       3576.4806  1.18554e-14
       3577.5570  1.45154e-14
       3578.6334  9.79789e-15
       3579.7098  1.07069e-14
       3580.7861  1.21465e-14
       3581.8625  1.39118e-14
       3582.9389  1.19440e-14
       3584.0152  8.11348e-15
       3585.0916  8.03851e-15
       3586.1680  8.89391e-15
       3587.2444  7.17555e-15
       3588.3207  7.47112e-15
       3589.3971  1.30860e-14
       3590.4735  1.45100e-14
       3591.5498  1.11700e-14
       3592.6262  1.36602e-14
       3593.7026  1.15975e-14
       3594.7789  1.37463e-14
       3595.8553  1.09603e-14
       3596.9317  1.22861e-14
       3598.0081  1.12900e-14
       3599.0844  1.12364e-14
       3600.1608  1.18002e-14
       3601.2372  1.14574e-14
       3602.3135  1.17193e-14
       3603.3899  1.13386e-14
       3604.4663  8.53298e-15
       3605.5427  1.04698e-14
       3606.6190  8.66905e-15
       3607.6954  1.04793e-14
       3608.7718  6.94941e-15
       3609.8481  1.03006e-14
       3610.9245  8.39772e-15
       3612.0009  1.24160e-14
       3613.0773  1.63803e-14
       3614.1536  1.65796e-14
       3615.2300  1.80261e-14
       3616.3064  1.70057e-14
       3617.3827  1.66731e-14
       3618.4591  1.67354e-14
       3619.5355  1.57539e-14
       3620.6118  1.54685e-14
       3621.6882  1.70758e-14
       3622.7646  1.57412e-14
       3623.8410  1.48014e-14
       3624.9173  1.57417e-14
       3625.9937  1.49082e-14
       3627.0701  1.46204e-14
       3628.1464  1.67476e-14
       3629.2228  1.76923e-14
       3630.2992  1.79732e-14
       3631.3756  1.83532e-14
       3632.4519  1.84366e-14
       3633.5283  1.86813e-14
       3634.6047  1.86089e-14
       3635.6810  1.65446e-14
       3636.7574  1.57221e-14
       3637.8338  1.75882e-14
       3638.9102  1.74264e-14
       3639.9865  1.82705e-14
       3641.0629  2.03964e-14
       3642.1393  2.27641e-14
       3643.2156  1.92755e-14
       3644.2920  2.21291e-14
       3645.3684  2.22987e-14
       3646.4447  2.20764e-14
       3647.5211  3.88992e-14
       3648.5975  6.44333e-14
       3649.6739  7.56451e-14
       3650.7502  6.59676e-14
       3651.8266  5.66656e-14
       3652.9030  5.59677e-14
       3653.9793  5.10883e-14
       3655.0557  4.31703e-14
       3656.1321  3.48246e-14
       3657.2085  3.03515e-14
       3658.2848  2.53461e-14
       3659.3612  2.29153e-14
       3660.4376  2.58212e-14
       3661.5139  3.51850e-14
       3662.5903  4.17674e-14
       3663.6667  3.70916e-14
       3664.7431  3.17712e-14
       3665.8194  2.59552e-14
       3666.8958  1.78907e-14
       3667.9722  1.63168e-14
       3669.0485  1.61542e-14
       3670.1249  1.55022e-14
       3671.2013  1.45021e-14
       3672.2776  1.40267e-14
       3673.3540  1.30673e-14
       3674.4304  1.27252e-14
       3675.5068  1.34902e-14
       3676.5831  1.03041e-14
       3677.6595  1.37876e-14
       3678.7359  1.26494e-14
       3679.8122  1.17359e-14
       3680.8886  1.23425e-14
       3681.9650  1.12081e-14
       3683.0414  1.07515e-14
       3684.1177  1.23550e-14
       3685.1941  1.31300e-14
       3686.2705  8.34786e-15
       3687.3468  1.16044e-14
       3688.4232  1.29725e-14
       3689.4996  1.23649e-14
       3690.5760  1.42310e-14
       3691.6523  1.55494e-14
       3692.7287  1.44503e-14
       3693.8051  1.22895e-14
       3694.8814  1.25526e-14
       3695.9578  1.44287e-14
       3697.0342  1.60136e-14
       3698.1105  1.72266e-14
       3699.1869  1.63660e-14
       3700.2633  1.69841e-14
       3701.3397  1.74028e-14
       3702.4160  1.43903e-14
       3703.4924  1.58441e-14
       3704.5688  1.43168e-14
       3705.6451  1.39025e-14
       3706.7215  1.24238e-14
       3707.7979  1.34503e-14
       3708.8743  1.28040e-14
       3709.9506  1.29931e-14
       3711.0270  1.12045e-14
       3712.1034  1.14974e-14
       3713.1797  1.41160e-14
       3714.2561  1.45172e-14
       3715.3325  1.08802e-14
       3716.4089  1.06574e-14
       3717.4852  1.17428e-14
       3718.5616  1.04996e-14
       3719.6380  1.16321e-14
       3720.7143  1.14735e-14
       3721.7907  8.28901e-15
       3722.8671  1.13304e-14
       3723.9434  1.07206e-14
       3725.0198  9.89681e-15
       3726.0962  1.26438e-14
       3727.1726  1.45958e-14
       3728.2489  1.44535e-14
       3729.3253  1.47149e-14
       3730.4017  1.68691e-14
       3731.4780  1.45586e-14
       3732.5544  1.50453e-14
       3733.6308  1.60288e-14
       3734.7072  1.39268e-14
       3735.7835  1.23162e-14
       3736.8599  1.69319e-14
       3737.9363  2.02436e-14
       3739.0126  1.83263e-14
       3740.0890  1.85743e-14
       3741.1654  2.02213e-14
       3742.2418  1.66506e-14
       3743.3181  1.49782e-14
       3744.3945  1.39351e-14
       3745.4709  1.50631e-14
       3746.5472  1.47893e-14
       3747.6236  1.62492e-14
       3748.7000  1.36620e-14
       3749.7763  1.71348e-14
       3750.8527  1.57233e-14
       3751.9291  1.59162e-14
       3753.0055  1.39406e-14
       3754.0818  1.25382e-14
       3755.1582  1.56648e-14
       3756.2346  1.43826e-14
       3757.3109  1.39481e-14
       3758.3873  1.47885e-14
       3759.4637  1.34845e-14
       3760.5401  1.27592e-14
       3761.6164  1.14512e-14
       3762.6928  1.24089e-14
       3763.7692  1.11130e-14
       3764.8455  1.58308e-14
       3765.9219  1.08722e-14
       3766.9983  1.16732e-14
       3768.0747  9.96931e-15
       3769.1510  1.39676e-14
       3770.2274  1.44129e-14
       3771.3038  1.22282e-14
       3772.3801  1.36539e-14
       3773.4565  1.54471e-14
       3774.5329  1.43265e-14
       3775.6092  1.42516e-14
       3776.6856  1.42606e-14
       3777.7620  1.17261e-14
       3778.8384  1.35923e-14
       3779.9147  1.26781e-14
       3780.9911  1.07374e-14
       3782.0675  1.24538e-14
       3783.1438  1.45245e-14
       3784.2202  1.18016e-14
       3785.2966  1.10862e-14
       3786.3730  1.20653e-14
       3787.4493  1.19770e-14
       3788.5257  1.55736e-14
       3789.6021  1.44990e-14
       3790.6784  1.43564e-14
       3791.7548  1.60104e-14
       3792.8312  1.41525e-14
       3793.9076  1.32153e-14
       3794.9839  1.23661e-14
       3796.0603  1.29286e-14
       3797.1367  1.30647e-14
       3798.2130  1.14970e-14
       3799.2894  1.24673e-14
       3800.3658  1.15105e-14
       3801.4421  1.21883e-14
       3802.5185  1.28708e-14
       3803.5949  1.25122e-14
       3804.6713  1.12348e-14
       3805.7476  1.12288e-14
       3806.8240  1.00900e-14
       3807.9004  9.29934e-15
       3808.9767  1.11899e-14
       3810.0531  1.17384e-14
       3811.1295  1.14280e-14
       3812.2059  1.23825e-14
       3813.2822  1.40102e-14
       3814.3586  1.41019e-14
       3815.4350  1.48740e-14
       3816.5113  1.46438e-14
       3817.5877  1.26907e-14
       3818.6641  1.30070e-14
       3819.7405  1.36737e-14
       3820.8168  1.22957e-14
       3821.8932  1.29895e-14
       3822.9696  1.16307e-14
       3824.0459  1.12593e-14
       3825.1223  1.17738e-14
       3826.1987  9.52280e-15
       3827.2751  1.35708e-14
       3828.3514  1.86503e-14
       3829.4278  1.82294e-14
       3830.5042  1.94231e-14
       3831.5805  1.65840e-14
       3832.6569  1.73002e-14
       3833.7333  1.80169e-14
       3834.8096  1.53152e-14
       3835.8860  1.62541e-14
       3836.9624  1.60295e-14
       3838.0388  1.47161e-14
       3839.1151  1.42648e-14
       3840.1915  1.59893e-14
       3841.2679  1.46248e-14
       3842.3442  1.58319e-14
       3843.4206  1.44918e-14
       3844.4970  1.46698e-14
       3845.5734  1.41931e-14
       3846.6497  1.28879e-14
       3847.7261  1.18391e-14
       3848.8025  1.18153e-14
       3849.8788  1.14328e-14
       3850.9552  1.26703e-14
       3852.0316  1.21853e-14
       3853.1080  1.37357e-14
       3854.1843  1.15550e-14
       3855.2607  1.05449e-14
       3856.3371  1.09139e-14
       3857.4134  1.02573e-14
       3858.4898  8.85061e-15
       3859.5662  1.02662e-14
       3860.6425  1.22501e-14
       3861.7189  1.23172e-14
       3862.7953  1.15676e-14
       3863.8717  1.16481e-14
       3864.9480  1.24967e-14
       3866.0244  1.17500e-14
       3867.1008  1.06904e-14
       3868.1771  1.05791e-14
       3869.2535  1.09633e-14
       3870.3299  1.05884e-14
       3871.4063  9.82421e-15
       3872.4826  1.13328e-14
       3873.5590  1.38361e-14
       3874.6354  1.50576e-14
       3875.7117  1.24676e-14
       3876.7881  1.17782e-14
       3877.8645  1.02492e-14
       3878.9409  1.16612e-14
       3880.0172  1.11808e-14
       3881.0936  7.88046e-15
       3882.1700  9.28731e-15
       3883.2463  1.00508e-14
       3884.3227  9.11702e-15
       3885.3991  9.04624e-15
       3886.4754  8.81724e-15
       3887.5518  9.33945e-15
       3888.6282  1.01638e-14
       3889.7046  1.07018e-14
       3890.7809  8.57076e-15
       3891.8573  9.15128e-15
       3892.9337  1.08609e-14
       3894.0100  1.07521e-14
       3895.0864  1.12998e-14
       3896.1628  1.13365e-14
       3897.2392  1.20717e-14
       3898.3155  1.25297e-14
       3899.3919  1.15644e-14
       3900.4683  1.29588e-14
       3901.5446  1.25516e-14
       3902.6210  1.22288e-14
       3903.6974  1.38785e-14
       3904.7738  1.82971e-14
       3905.8501  2.18795e-14
       3906.9265  2.43404e-14
       3908.0029  2.50696e-14
       3909.0792  2.33547e-14
       3910.1556  2.45727e-14
       3911.2320  2.45965e-14
       3912.3083  2.24894e-14
       3913.3847  1.95898e-14
       3914.4611  1.66284e-14
       3915.5375  1.48675e-14
       3916.6138  1.48708e-14
       3917.6902  1.61180e-14
       3918.7666  1.52719e-14
       3919.8429  1.34436e-14
       3920.9193  1.33809e-14
       3921.9957  1.26789e-14
       3923.0721  1.28355e-14
       3924.1484  1.42352e-14
       3925.2248  1.38772e-14
       3926.3012  1.13965e-14
       3927.3775  1.19625e-14
       3928.4539  1.27063e-14
       3929.5303  1.23331e-14
       3930.6067  1.35521e-14
       3931.6830  1.45733e-14
       3932.7594  1.53590e-14
       3933.8358  1.73253e-14
       3934.9121  1.44921e-14
       3935.9885  1.21387e-14
       3937.0649  1.29988e-14
       3938.1412  1.41782e-14
       3939.2176  1.42261e-14
       3940.2940  1.46415e-14
       3941.3704  1.60318e-14
       3942.4467  1.70291e-14
       3943.5231  1.64655e-14
       3944.5995  1.66038e-14
       3945.6758  1.70897e-14
       3946.7522  1.69659e-14
       3947.8286  1.55056e-14
       3948.9050  1.43653e-14
       3949.9813  1.33471e-14
       3951.0577  1.35049e-14
       3952.1341  1.15609e-14
       3953.2104  1.29048e-14
       3954.2868  1.46030e-14
       3955.3632  1.18955e-14
       3956.4396  1.03745e-14
       3957.5159  1.35537e-14
       3958.5923  1.40117e-14
       3959.6687  1.47031e-14
       3960.7450  1.73454e-14
       3961.8214  1.75539e-14
       3962.8978  1.42320e-14
       3963.9741  1.19380e-14
       3965.0505  1.09302e-14
       3966.1269  1.06114e-14
       3967.2033  1.02892e-14
       3968.2796  1.22554e-14
       3969.3560  1.24974e-14
       3970.4324  1.03218e-14
       3971.5087  1.13927e-14
       3972.5851  1.30969e-14
       3973.6615  1.33771e-14
       3974.7379  1.29362e-14
       3975.8142  1.31824e-14
       3976.8906  1.34672e-14
       3977.9670  1.16472e-14
       3979.0433  1.18533e-14
       3980.1197  1.07495e-14
       3981.1961  1.15019e-14
       3982.2725  1.26610e-14
       3983.3488  1.28790e-14
       3984.4252  1.35144e-14
       3985.5016  1.22431e-14
       3986.5779  1.22524e-14
       3987.6543  1.36579e-14
       3988.7307  1.23505e-14
       3989.8070  1.23213e-14
       3990.8834  1.17903e-14
       3991.9598  1.19436e-14
       3993.0362  1.32420e-14
       3994.1125  1.32475e-14
       3995.1889  1.49984e-14
       3996.2653  1.51426e-14
       3997.3416  1.58813e-14
       3998.4180  1.57406e-14
       3999.4944  1.25478e-14
       4000.5708  1.34139e-14
       4001.6471  1.20861e-14
       4002.7235  1.28741e-14
       4003.7999  1.38846e-14
       4004.8762  1.17241e-14
       4005.9526  1.31638e-14
       4007.0290  1.48319e-14
       4008.1054  1.61968e-14
       4009.1817  1.62707e-14
       4010.2581  1.49895e-14
       4011.3345  1.60953e-14
       4012.4108  1.51054e-14
       4013.4872  1.47528e-14
       4014.5636  1.42964e-14
       4015.6399  1.40024e-14
       4016.7163  1.52530e-14
       4017.7927  1.85054e-14
       4018.8691  2.06170e-14
       4019.9454  2.32472e-14
       4021.0218  2.49883e-14
       4022.0982  2.61788e-14
       4023.1745  2.60028e-14
       4024.2509  2.52801e-14
       4025.3273  2.25523e-14
       4026.4037  1.96798e-14
       4027.4800  1.76133e-14
       4028.5564  1.78444e-14
       4029.6328  1.83451e-14
       4030.7091  1.68487e-14
       4031.7855  1.79520e-14
       4032.8619  1.84073e-14
       4033.9383  1.83442e-14
       4035.0146  1.63979e-14
       4036.0910  1.70946e-14
       4037.1674  1.65291e-14
       4038.2437  1.65136e-14
       4039.3201  1.56349e-14
       4040.3965  1.68072e-14
       4041.4728  1.95245e-14
       4042.5492  1.95194e-14
       4043.6256  4.08128e-14
       4044.7020  8.89161e-14
       4045.7783  1.13944e-13
       4046.8547  1.03775e-13
       4047.9311  7.58562e-14
       4049.0074  4.97345e-14
       4050.0838  3.50293e-14
       4051.1602  2.40877e-14
       4052.2366  2.16675e-14
       4053.3129  2.31421e-14
       4054.3893  2.39826e-14
       4055.4657  2.25167e-14
       4056.5420  2.07954e-14
       4057.6184  1.97720e-14
       4058.6948  1.87387e-14
       4059.7712  1.82056e-14
       4060.8475  1.77052e-14
       4061.9239  1.73403e-14
       4063.0003  1.88637e-14
       4064.0766  1.82060e-14
       4065.1530  1.89643e-14
       4066.2294  1.74485e-14
       4067.3057  1.79326e-14
       4068.3821  1.82068e-14
       4069.4585  1.76979e-14
       4070.5349  1.69083e-14
       4071.6112  1.72862e-14
       4072.6876  1.70026e-14
       4073.7640  1.73843e-14
       4074.8403  2.01408e-14
       4075.9167  2.66938e-14
       4076.9931  3.48107e-14
       4078.0695  3.34698e-14
       4079.1458  2.94863e-14
       4080.2222  2.55517e-14
       4081.2986  2.27263e-14
       4082.3749  2.30562e-14
       4083.4513  1.86148e-14
       4084.5277  2.08230e-14
       4085.6041  2.11720e-14
       4086.6804  2.00635e-14
